begin_node_id,end_node_id,Other Volume
42442469,42433567,1815
42737723,42719500,2633
42442255,42442247,1222
42442542,42433252,1847
42438018,589927880,419
42442480,42434160,1326
42442117,42445215,2198
42440951,42450426,406
42441668,42441670,1163
42442417,42428601,2132
42442291,42436088,1181
622232010,597294496,3311
1930487416,42453999,2734
42442578,42429714,1928
42442164,42442175,2109
673008453,42440271,2006
42442158,42442164,2109
673008453,42440277,531
42442286,42436567,1377
42735692,42778545,1266
42442432,42432564,1799
42442123,42442117,1805
42491540,42482561,5112
42442723,42423101,2261
805771586,42442842,1820
42834948,42843048,1438
42833612,42885773,1978
42451402,370880759,5107
42442230,42437605,1391
595314111,61257626,6720
42442128,42438906,2199
2821304137,42429562,987
42442247,42435472,921
42491139,42491136,628
42443127,1773082410,1498
1930487416,42449685,1543
42491625,42477222,1346
42833574,42885759,1706
42442276,42433577,612
42442432,42428634,508
42441670,42441654,894
42441903,42441299,1864
42833515,42885751,2957
42833561,42885753,2090
42442415,42428590,1903
598202929,42480534,2287
42442584,42421852,1048
42442269,42432156,1520
42917418,277787301,2877
42491656,42472136,628
595254573,247123651,2282
42441926,42441942,947
103162181,103125418,1979
42442286,42430154,1283
1812608108,246890579,5471
42441913,42441926,1116
42441670,42441668,1216
1242159811,277482205,6170
42442463,42421772,1785
42442269,42428441,1644
1773066054,42433537,1066
42441774,42441777,1479
42736334,42748535,1479
42441942,42437223,399
42803880,597443992,16696
42885751,42833515,4983
42442404,42421982,2393
42885762,42833591,1162
276318084,2053820238,478
588178801,2799547042,1927
42833618,42874646,1248
427842125,427841043,6146
42441521,42437005,2706
42441526,42441521,706
1533280148,42434427,1209
42491627,42465236,1346
42833321,42882973,765
42441654,42441670,444
486868873,42437108,3910
42736243,42746255,1438
42491616,42465233,3799
42441535,42441526,495
42441668,42438867,1300
480217241,479847987,1716
480217241,479847986,11182
2404083356,2837053797,9261
42441569,42441564,1067
42441564,42441569,1533
42490105,42504024,2535
486868873,42432108,2417
278637105,1272562910,17766
278641497,42448483,874
103855864,661993821,6946
598202925,42463657,441
589928037,371337145,1437
42474811,1970262955,1716
42441535,42437058,1298
42736335,42736334,1479
42489991,42509258,2897
42736717,42725008,1438
42429521,588593097,2358
103111330,103112577,1979
42866451,276204366,5619
295229623,103876754,9261
42441654,42431007,772
2312641457,42464848,971
42833309,42874050,1477
42441654,42432572,1249
42932888,42932884,2625
42883059,42904211,1342
2141026498,595703198,3426
42932884,42932888,4553
42735812,42749525,1438
370880761,205021629,5969
42440946,42453472,5469
42441587,42433569,1602
42441564,42434161,1265
42736247,42736243,1438
42441668,42431009,1045
42441257,42441263,1269
427842141,427842134,1979
42932829,42932839,836
42932839,42932829,690
42490467,42490380,1479
42441299,42441283,1820
370880759,205020852,5084
42441283,42441913,1161
42441263,42441257,2990
42441283,42441276,1047
427842140,427842069,1820
42441283,42441299,1626
427842140,427841050,3060
246913431,42446640,2477
42441276,42441283,1394
42440104,42440108,772
42935204,42833397,1618
42440350,42454798,1743
42433554,588455700,1714
42440825,42452040,3025
42490577,42483551,1743
42736713,42718381,1438
60810758,530475880,2686
42441564,42431037,2705
42490377,42490375,1479
42490380,42490377,1479
277481443,1369722081,13168
42490932,42471615,972
42441526,42431078,378
42490356,42490348,1479
42735954,42741030,2042
42735942,42741087,1631
42440943,42449089,2321
427842069,427840968,2172
42734926,42767049,5700
42440679,42453700,827
597688919,461040429,5938
42440253,62915536,6854
42441257,42437156,3065
42440960,42445033,916
589928187,371321235,8075
42445587,2141026540,2959
42441535,42425348,2444
42440934,42445039,914
42833012,42874076,2278
42440918,42445711,3790
42440686,42452076,913
42445769,402480678,9574
42440686,42452084,1083
593839894,42430664,4629
42440934,42440935,1545
42734870,42767011,8551
42440935,42442404,1829
2148166693,42471722,3697
42490348,42484219,1479
406048768,589099881,9261
42856651,482539630,4988
42441587,42421778,1714
42440785,42445617,1692
42433229,278609934,682
42441276,42431193,1047
42440960,42440966,2488
42440792,42445620,742
42441569,42421820,1527
42441263,42431193,1270
42440565,42448406,2599
42440869,42440873,4366
42835573,42788904,568
42440553,42452396,1382
42440854,42442291,1181
42833059,42866526,2546
42932884,42917872,1311
42441254,42429718,457
42440567,42448406,2907
42440854,42440869,3379
42440869,42440854,4487
42440469,42452882,2712
42440825,42440820,928
42440850,42440854,2813
42445310,358447541,442
589928259,589928201,2887
1431790464,2569923500,3022
42445215,2141026510,4043
42433302,588455859,1048
42932488,42927001,856
593839894,42430651,2293
42884844,42831212,723
42440527,42448568,909
42433324,588455859,2193
42440785,42440679,565
42834180,42826636,2997
42440737,42440743,1151
42440463,42449961,1732
42440743,42440737,1514
42440323,42453310,1304
42440737,42440729,1488
42440729,42440737,2830
42489993,42484186,1438
42440686,42440682,647
42440290,42453943,713
42440810,42438038,1952
2422186265,622232072,3311
42440743,42439006,3508
2422186263,622232002,3311
42440754,42439001,1376
42440567,42443621,165
42440966,42431563,2332
42734886,42757621,5700
42440682,42440679,979
42440754,42437830,1568
597325461,42901466,1438
42440459,42446991,1490
42440721,42434352,681
42882974,42882975,1153
42440453,42445930,851
277385050,597269956,1655
42440710,42438784,1291
42440810,42435451,1843
42440408,42447428,771
42440754,42436957,456
42440628,42440639,1324
42882975,42882977,1153
42440935,42430749,1137
42440951,42430375,1512
42440737,42436942,1863
42440729,42436941,1253
42440079,42457282,2314
42882983,42882987,1232
42440729,42434352,1470
42440449,42443928,2662
2028328018,2025209406,2532
42440170,42454042,1951
42440829,42433573,690
42734894,42753817,5700
42440326,42448701,1221
42440323,42448693,592
42833059,42855140,1330
42440465,42442952,642
465132522,42519202,888
42440545,42440553,720
42440804,42432246,1074
42440376,42445587,1718
42440639,42437401,1343
42833321,42833316,1689
42440325,42440326,362
42440270,42444271,678
42440453,42440452,281
42440476,42440469,5785
42734120,42775278,1438
42832478,42872054,484
42440829,42430135,633
42440356,42444242,1250
42440313,42445950,4162
42440356,42444255,2881
42440743,42431470,2870
42440465,42440463,1747
427841011,427850840,4479
42440469,42440465,2899
42440456,42440453,814
42440463,42440459,1065
42440459,42440456,419
387184869,42448707,2853
591454081,42454642,965
42440565,42436716,1296
42440798,42429637,1101
42440798,42429636,4059
1773066054,1773063789,2571
42440452,42440153,531
42440729,42431459,2133
277028983,2089937973,2535
42440815,42428433,2939
42440820,42428433,1869
42440721,42431452,846
42440710,42431490,535
42440697,42432066,3518
42428814,627905367,1942
593909375,593909360,2339
591454081,42452008,5470
42440710,42430253,2050
42440449,42438531,2663
42440815,42427316,1064
42440527,42436115,624
42440847,42426089,1378
42440810,42427316,976
42440388,42440385,3958
42440710,42429373,2320
42932888,42900660,4553
42440838,42426089,1148
42489486,42490356,1479
42440356,42440353,1731
103159360,103162783,1979
42440449,42437503,586
597844574,1258875424,6067
42440340,42440343,386
593909400,593909360,2313
42440353,42440356,1640
42440353,42440350,2010
42440343,42440345,382
42440350,42440353,1640
42440350,42440270,739
42440153,42445928,631
597844574,1258875665,2587
482661734,482671987,1604
42440721,42428493,1581
42440335,42440287,1598
42488527,42519271,803
42440335,42440340,1216
42440108,42440104,1229
427841050,427841071,3055
42440282,42440284,378
589928040,589928029,1266
42440385,42438275,3958
42440838,42424395,2879
1773066054,1773060099,980
42439887,42453258,3433
593909360,593909400,2339
593909360,593909375,2314
589928020,589928037,1264
2087152354,1398594289,5628
589928038,589928033,1078
589928037,589928038,1266
42440284,42440287,155
589928033,589928040,1078
42439868,42453251,2096
42932492,42908517,2231
42440271,42440270,924
42440277,42440280,453
42440280,42440345,982
42440280,42440282,544
42440270,42440350,489
42439858,42453236,2033
42440271,42440347,1828
427841034,427842125,6146
486867490,42437106,2958
42440270,42440271,463
293351273,103878112,5970
427841034,427842140,914
42440325,42438174,1359
42437693,371247627,2309
42833325,42833321,1243
42440146,42440144,2150
427841023,427841011,3018
371038821,593300940,5034
42440918,246890279,4426
427841043,427841050,1770
427841023,427841034,4505
42488330,42520740,2303
42881130,42926712,1570
42440408,42432094,1048
42440381,42433779,3958
42433581,1919595917,1226
42433581,1919595916,1393
1672106382,595254571,1938
42440170,42440163,2335
427841011,427841023,1063
42440112,42440122,772
42440313,42434346,1802
42440138,42440144,2313
42440854,246890279,4832
427840984,427840979,5411
427840973,427840968,5411
427840979,427840973,5411
42440131,42440134,699
427840957,427840949,1575
427840965,427841023,5537
42440345,42433330,701
427840968,427840965,5914
42833332,42833328,1127
42440122,42440125,772
427840965,427840957,1575
42816050,42816054,945
427842140,1533280148,577
42440376,2141026505,3430
42437951,42433281,376
42439006,42439001,1502
276062171,476241462,1408
42439981,42435668,886
42439984,42439981,671
42440163,42435684,1835
42832996,42841755,1153
42440873,246887345,5826
42440072,42440075,749
561035372,595352904,2150
42440056,42440059,887
42440069,42440072,749
42440065,42440069,749
42440025,42440022,2039
42833250,42833309,1045
1773063787,42446617,5411
42440847,246887345,903
42440059,42439228,887
486867490,42429769,526
42833250,42833248,882
295228007,103886354,13889
42440004,42440001,949
42440015,42440012,957
42440020,42440015,982
42440108,42437196,772
42440009,42440004,943
42440012,42440009,928
42440075,42438018,631
42439994,42439990,560
308679528,1793478690,4630
42440347,42429353,1067
42440345,42429354,1201
308679524,1793478670,4630
482661734,482661024,266
42439996,42439994,746
42734113,42754847,2794
2433000853,106074504,15203
42439955,42439952,909
42439968,42439964,729
42884844,42804745,1276
42439972,42439968,666
42734868,42734870,2850
42935217,42815810,1704
42439960,42439955,884
370898426,42423549,5647
42440313,42427762,348
42440353,42427254,727
42440163,42432594,911
42440287,42428385,765
42440144,42432929,1153
42440153,42432580,528
42439860,42439861,1626
42439878,42439873,3951
1672106382,595245925,3230
42439981,42437363,662
42733958,42761245,1985
42439952,42437654,1977
42439891,42439887,2993
2629162214,2629162213,1042
42734902,42730749,5700
42439873,42439868,3950
42439783,42442722,2261
42439873,42439878,3801
42439861,42439860,4506
42439868,42439873,3801
42440290,1431790464,553
42439580,42440815,1621
371034158,1775176474,6280
42440131,42429747,2315
42440104,42431210,1437
427842134,42443975,1976
42439842,42439840,1604
42439972,42435660,1394
42439964,42435654,2720
42439830,42439826,1223
1272562895,278642254,2309
42439485,42449828,3030
42833328,42824112,1053
42439826,42439823,1179
42439960,42435650,1484
42883005,42856566,742
42440144,42429827,2313
42439389,42452951,1227
42439096,42459436,1859
2028328040,2028328018,2959
42440125,42429747,548
42432556,248709587,1453
42439416,42451754,2836
42440001,42432585,952
42882987,42856551,1639
42832999,42832996,664
42439203,42456543,526
42440022,42431549,986
42439887,42436003,5991
42439964,42433611,911
42833185,42826038,1300
42439813,42437749,1392
2028328023,2028327964,2959
42439990,42428297,697
42836082,2297172754,3067
42427335,2854054927,887
42440025,42430390,746
42439489,42447201,1259
42432540,248707601,4759
42439836,42435618,1771
42440015,42430371,713
42440009,42430363,599
42439823,42435596,1517
42488999,42484162,1230
42439834,42435610,2664
42440001,42430358,746
42439416,42448257,1146
42439996,42430352,1014
2028327964,2028328040,2959
42439994,42428303,659
42440022,42428329,713
42833397,42817377,1617
42439990,42430347,798
42439409,42448254,1761
1381944089,60810564,8059
42885123,42786700,1616
42439403,42448238,2850
42833349,42817418,1928
42439203,42453310,966
42440020,42428321,690
42440012,42428313,448
42833316,42818515,956
42439399,42447115,2101
42440004,42428310,465
42438906,42442123,2199
42833312,42810494,2224
42439553,42438788,992
2089937932,42917418,2877
42931844,42908259,1698
597844756,42497588,2309
42439968,42428277,773
42439392,42446031,1331
42439955,42428258,2532
597844756,42497580,2172
42439550,42440838,1422
42439563,42439567,940
42439181,42451787,2849
42439580,42439581,619
42833340,42815810,1539
42833276,42817462,550
42439078,42454742,241
42882973,42849730,1351
42439830,42430257,3734
42833257,42817446,3073
42439323,42446889,2861
42439561,42439563,1498
42439191,42451018,1175
42833259,42817450,1407
42439559,42439561,995
42439553,42439556,926
42439559,42438798,3649
42439345,42445574,1150
42488408,42497691,1196
42439842,42430277,2850
42833248,42817377,745
42439563,42438802,2357
42439537,42439542,2394
42439389,42439392,2683
42432308,1918039869,869
42438961,42456335,1061
42439406,42443029,1064
42439527,42439530,1437
42439530,42439335,1081
42439170,42449893,1061
427842145,42433625,2224
42439834,42429661,1171
42439588,42435844,1477
42439823,42429375,1701
1904847201,42919829,3956
42439497,42439498,2608
42432308,1918039898,1068
42439490,42439497,2161
42439489,42439490,1004
42439598,42432954,1475
42439527,42436779,870
42439280,42444909,3560
42439551,42436763,2690
42439542,42436796,804
42439443,42439440,544
42439840,42427426,1246
42439836,42427374,2714
42439599,42432957,1712
42733534,42758642,1985
42439236,42445558,699
42439207,42445612,550
42439399,42439403,2437
42439406,42439409,754
42439403,42439406,3884
42438894,42442949,751
42439551,42430143,1770
42832526,42832525,1435
42438908,42453236,4810
42427411,588593611,2454
42439070,42449067,1851
42438984,42451564,2121
42439490,42435231,2973
42439498,42435237,5252
42439497,42435234,3184
42439440,42435422,2698
42439335,42439345,2110
42488212,42497662,882
42439486,42435211,1366
42832531,42832526,1348
482661024,482661734,1604
42439443,42435642,2202
42439556,42430052,1312
42832503,42832499,2250
42832512,42832506,4507
42832525,42832523,4314
42439070,42446521,276
42832506,42832503,2250
42439178,42442881,1818
42439275,42439830,3665
42439561,42430063,2865
42882916,42842354,1275
42439286,42439295,2089
42832499,42832494,2250
42439567,42430075,2109
42439280,42439286,1894
42832494,42832489,1713
42440253,61275601,5040
42881458,42882970,1144
42439567,42428012,1808
42432054,1918039896,3948
42439345,42436364,1376
42438891,42449956,1820
42438949,42447176,1068
42488270,42491439,1044
42883028,42836513,2848
42438889,42446987,749
42438920,42447336,1973
42439464,42430989,1146
42439203,42438849,1535
42439275,42435603,1393
42439464,42429999,1813
42439191,42438362,166
42438772,42447207,1118
42439236,42434140,1223
42438881,42445928,738
42439454,42428590,633
42733194,42759735,2850
42439207,42435470,1129
42439099,42439096,1764
42438971,42443061,831
427841071,42451695,2540
295228009,103856534,13893
42439228,42434314,749
42439213,42434340,2514
42439335,42430167,3583
42439006,42440743,2570
42439001,42440754,1436
42437465,42448430,982
42880319,42896819,1476
42438795,42438791,879
42438886,42438881,882
42809611,1414020846,1438
42932921,42855364,4143
42439001,42439006,1572
42439096,42436152,675
42439029,42438228,2315
42486600,42535632,2631
42438859,42443346,4411
42439286,42429664,3571
427840949,427804196,3957
42438963,42438961,2312
42438973,42438971,1919
42439272,42429657,642
42733809,42735759,1479
42438923,42440138,1154
42438509,42452956,2116
42438889,42438886,595
42439001,42436947,1002
42438953,42438949,749
42438867,42441668,1163
42438836,42442604,565
42438300,42458943,2687
42438774,42444458,1701
42438949,42438947,749
42438891,42438889,1624
42439236,42428471,1380
42487311,42511716,2958
42733591,42741106,1631
272195272,1538237264,3412
42438894,42438891,1291
42880331,42910092,2680
42883002,42824169,1041
42438832,42438306,1072
42438836,42438839,2427
42438503,42450025,2856
595105531,42455929,2779
42438672,42444933,3846
42438784,42440710,2009
42438859,42438862,1245
595105496,42455934,1782
42438928,42435354,1275
42882970,42826064,908
476025020,476025435,8395
42438805,42439567,2090
561035330,595314103,1434
42438800,42439561,2874
42488516,42471133,613
42439073,42430249,3129
42438702,42442128,1955
42428345,588546798,1775
42439073,42430828,2741
42438791,42439556,1317
476025008,476025020,2797
103207071,103207075,5938
599270651,2408421436,4461
42438798,42438795,1768
42438805,42438802,1191
42438825,42438304,2156
247085079,593839894,666
42438800,42438798,1950
42438819,42438300,841
103207060,103207063,5938
42438468,42438471,1492
42438173,42453310,403
42438795,42436481,966
42733681,42733678,1479
103207043,103207045,5938
42438791,42438788,2036
42438819,42437841,2427
42438772,42438774,2282
42733686,42733681,1479
42438544,42445888,1243
42488442,42470376,1342
42882973,42824118,2494
599270611,2408421292,1555
42438498,42447105,927
42438798,42436484,1387
42438802,42436489,1085
595105472,42453000,2806
42438506,42443027,1083
42438973,42430488,4772
42932948,42846151,3521
42438487,42446026,1114
42432071,1919595924,4028
42438849,42434360,1251
42438788,42436475,955
1170604778,42445598,3260
42438155,42453934,330
42438953,42430482,1453
42431413,248709587,1428
42438963,42430474,2304
42442963,371034162,1720
42438881,42432580,183
42733524,42735692,1479
42438471,42438476,1492
42438836,42428892,2878
42438531,42440449,2661
42733530,42733526,1479
42733534,42733530,1479
103207063,103201208,5938
42856258,597294497,1655
42733526,42733524,1479
42488429,42467024,1679
42438529,42438531,2201
42438785,42431491,3344
42438819,42430989,863
589928029,2831728349,1266
42438867,42428072,1300
279609722,597443942,3079
42438531,42438529,296
42932839,42841815,2214
42832478,42808177,1713
595105581,42442948,1720
42438862,42428063,1785
42437949,42456303,841
427841071,42434465,2178
42438506,42438509,1419
42437845,42458943,1771
42438529,42436974,770
449617997,451052015,5404
42438498,42438503,2349
42438529,42437505,201
42437990,42453700,1474
42438839,42427649,2427
42438463,42439181,1178
42437996,42432108,1594
42487311,42483950,183
42438300,42438819,3060
42438257,42442664,2943
42438547,42434807,1243
42881950,42845815,1616
42438784,42428493,815
42438463,42438362,1160
42879545,42919687,1149
42438809,42427036,875
42437996,42452076,4081
42476728,598043776,472
42438544,42434800,2015
276320116,276318043,4622
42438292,42442613,685
42438859,42424225,4571
103207045,103194948,5938
42487555,42487558,1348
42438306,42438832,488
42486594,42516043,2138
42932492,42849753,2995
42438928,42421852,1941
42438362,42439191,2716
587812578,587812665,3570
42438809,42425246,2650
42437830,42455480,474
42438674,42427821,1930
277387017,476025008,1397
42437379,62915525,8728
42438684,42427828,5785
42487083,42500050,745
42437949,42450489,1948
42438275,42440381,3958
42438531,42423307,16844
1773063789,1773063787,2100
589928189,371231343,1871
595105496,42438894,2776
1773063787,1773066054,2330
42438476,42433243,2280
42438304,42438306,1373
589928201,371231224,2887
42438306,42438304,1031
42832512,42799103,2601
42438038,42445783,456
42438304,42437845,2462
42437801,42453258,1352
42438774,42422086,4569
42732974,42739770,2042
2408421467,276060694,836
42486329,42514974,803
593216431,593301322,2144
42438173,42438849,580
42437670,42455735,1240
2799469684,42844233,2463
42438024,42442651,2718
42438509,42428022,2093
42438174,42438173,615
42437917,42443406,1695
42879504,42910642,288
42537973,42488999,1572
42437693,42451695,1221
42487567,42477254,1572
42438066,42439029,2315
42437760,42448440,1316
42437749,42439813,1078
42487070,42487074,882
42437965,42437996,2619
42487558,42474733,1348
42437589,42452067,962
42879498,42908947,2472
42438045,42438043,913
42487552,42474960,1572
2408421303,276058764,3920
42442422,1996323622,2369
103859657,296859440,9261
42437992,42437990,235
42438060,42436069,1410
42486735,42499830,1438
42831190,42831193,723
42437990,42437965,985
42831193,42831190,1276
589929417,42452814,2040
42438052,42434161,1532
42438038,42435448,976
42732960,42730077,1224
42438043,42435312,1969
42437746,42443832,1470
42437749,42444277,1526
42881130,42855140,2310
42437830,42440754,1064
42437644,42446701,2651
42476629,598031730,3047
42437686,42445404,641
42438043,42434158,4463
42437928,42437801,1352
42487074,42487083,882
42437890,42435624,2691
42437841,42438825,949
42437371,42454433,2526
42487066,42487070,882
42437339,42455867,1372
42437354,42455396,183
42437349,42455175,678
42437914,42437909,1488
42437909,42437914,2783
42437280,42456543,858
42437663,42444954,1999
42437346,42455083,1228
42487564,42471183,1348
42437379,42453545,3182
42437626,1773121034,978
42437644,42445365,741
42437826,42437830,1063
2799469684,42832453,1261
42437354,42453613,475
42437289,42455887,2852
42487552,42470396,1878
42437343,42453604,1009
42437845,42438304,5387
42437349,42453610,887
42437830,42437826,901
42437909,42435624,1690
42437845,42437841,2073
103207076,103175945,5938
42826933,2459401771,2107
2402842568,2503677681,2450
42437580,42445606,1851
42435400,42456115,4839
42436903,42436894,3906
42437283,42437287,780
42485640,42519223,2970
42437283,42449893,1547
42437763,42437760,2641
42437773,42437770,1672
42803880,2439667846,1165
42437801,42437928,1310
42437909,42434279,2080
42433408,589929417,4813
42437618,42442843,1967
42437890,42434270,2718
42437763,42437768,1318
42437881,42434268,1964
42437770,42437773,829
42437770,42437768,1230
42437773,42437505,1669
42437768,42437770,1318
42437768,42437763,1230
42437177,42453220,6147
42905218,279603573,1111
42437996,42429643,852
42437760,42437763,1318
277787301,2089937906,2877
42437423,42447228,652
42437428,42447230,934
42437433,42447069,513
371198766,371207282,16725
42437654,42439443,2007
42932839,42817771,987
42437770,42435928,447
42437481,42444129,1224
42437763,42435923,490
42437760,42435922,1575
42436968,42455200,3061
42437773,42432000,651
42437358,42445916,645
60918583,60925316,1927
42931433,42859209,1145
42446398,370894980,3414
42437881,42430271,1801
42437890,42430271,2191
42430749,247123651,1004
42437663,42435644,1016
42437928,42427834,351
42437445,42442983,864
42882356,42806459,1438
42446398,370893396,1809
2089937763,42860233,5938
42437368,42445001,729
42486339,42497669,819
42437580,42437589,1265
42437589,42437580,1024
42437654,42435644,2517
42437915,42427494,2394
42437283,42446875,888
42437914,42427483,1631
42438084,42422086,852
42438045,42422000,1557
42437384,42443332,2482
42437529,42439170,292
42437881,42428201,525
42437530,42438174,230
42731099,42775271,2535
42438052,42422018,1517
42436796,42452396,945
42437654,42430304,710
598300223,42465871,6672
42437503,42437770,1458
42927013,1927807845,1380
42437505,42438529,2201
595703341,247227450,868
42437218,42446733,1032
42437529,42437530,2875
42436922,42456060,483
42437177,42446772,3939
42437490,42437763,1014
42437333,42442843,1455
42437204,42446723,4187
42437201,42446155,1076
42437201,42446721,1061
42437188,42446778,1367
42437425,42437423,475
42486597,42486594,2138
296859440,295452099,9261
42497729,370870741,2135
42437786,42427744,1342
42437451,42437445,2094
42437287,42442877,1321
42437174,42446161,866
42437463,42436330,322
371198785,371198766,16725
42437445,42437436,1301
42437363,42439972,674
42437428,42437425,650
42437436,42437433,2422
42437433,42437428,542
42437156,42441254,2032
622232072,2422186264,3311
42437916,42421731,988
42457788,422438819,957
42436903,42453457,4450
42437589,42432184,1304
42437918,42421741,1840
103207079,103162254,5938
42437644,42430304,1423
42437536,42431868,400
42451787,1692450029,1351
42437410,42437401,1437
2757013657,597688920,5938
42436894,42452006,999
42437536,42432679,1655
42437686,42427786,1150
42437156,42441257,1045
589929417,42433408,3217
42437339,42437333,1014
42437135,42444116,2390
42437343,42437339,1601
42436714,42455963,3842
42436919,42450015,997
42535632,42535635,2631
42437287,42437289,1824
42830910,42818606,826
42437142,42442577,1416
42437363,42435663,1061
42437196,42440112,773
42437300,42437305,851
541467364,588455736,5769
42817771,598433545,1162
42436941,42440729,1602
42486339,42486341,1095
42437052,42442492,1814
42437436,42431680,995
42437451,42431684,1554
42437371,42434439,861
42437280,42437021,1246
246909451,246913431,2477
42436653,42456107,5338
42436957,42446571,373
42436630,42456101,3212
42437461,42430571,507
42486362,42487564,1348
42436947,42446562,1178
42436763,42452026,1707
42437425,42431674,1366
42436941,42446533,1463
42437280,42434357,1455
42436598,42455897,1394
42436911,42446455,1162
42932262,42819589,1282
42436917,42446466,1976
42436578,42456555,1248
42437358,42432436,580
42437204,42437201,912
42486341,42486345,995
42437058,42441535,1767
42487054,42464542,1575
42486350,42486353,1286
42481908,597844574,6054
42436913,42446021,1269
42437312,42433569,1527
42436943,42440743,2883
246909446,246909451,1444
42436990,42442528,2392
42486334,42486339,1001
42436985,42443366,2431
42437300,42433565,2102
42437218,42435746,884
42437177,42437174,1456
589929444,42428052,1795
246909451,246909454,1746
589929417,42428052,3486
42436756,42449390,542
42831193,42804745,723
42437358,42430333,941
42437124,42437755,1276
42436531,42456049,969
42436647,42450061,2754
42437096,42437106,542
42437174,42435387,1250
42436942,42442870,1862
42436707,42449963,1794
42437106,42437108,562
42900647,597443960,10139
42436921,42443024,2362
42437363,42428287,315
42437142,42435364,1266
42436514,42455113,863
42826816,42938502,3074
42802987,597324677,8635
42437211,42433163,1695
42437084,42437096,565
42436710,42442955,678
277482219,1242159811,6170
42436726,42446203,1442
103207075,103150196,5938
42436510,42453674,467
42436939,42440721,1326
42436751,42446270,2767
42436624,42450055,1860
42436748,42446266,2115
42438306,61272284,1464
42436753,42445413,1462
42437021,42437280,997
42437222,42431187,2391
42437218,42431210,1629
42442142,1420632001,1725
42436756,42445417,1379
42436705,42446994,668
42436701,42445936,967
42436947,42439001,2813
42436748,42445409,1812
42437021,42437018,2320
42436971,42438531,2663
42437135,42433324,2193
42437018,42437021,826
42436746,42445404,545
42436990,42436985,998
42436586,42449906,1116
42436944,42439006,2459
42437124,42433302,1048
42436806,42442728,2261
42436700,42446353,522
42436935,42438784,1007
42436582,42446925,1396
42436640,42446147,2310
42437111,42432054,2949
42436369,42455200,2153
103870311,293351273,5970
42436586,42448701,2946
42437113,42432083,1153
42436957,42436959,3008
42436578,42448693,1093
42436519,42449982,2540
42436968,42436371,1305
42436779,42442276,307
42437108,42432060,1550
593886252,42442918,195
42436949,42436947,671
42436754,42442898,1741
42436610,42446132,2308
42436637,42445840,1056
42436644,42445823,1060
42437018,42434354,614
42436985,42435323,1259
42486334,42478111,904
598043776,42533974,2780
42437084,42432068,1055
42436911,42436913,1633
42436919,42436921,1376
42436921,42436922,1542
42437401,42422026,2312
593886220,42442918,1268
42437074,42432075,759
42436917,42436919,1085
42436052,42436050,941
42437605,1773076778,585
42436703,42436701,601
42436546,42444817,956
42436651,42443072,5070
42437058,42431057,1399
42436793,42439537,647
42437118,42429812,1977
42437113,42429754,1457
42430167,1919595913,3546
42437050,42431447,1820
42437108,42429646,3948
42436333,42453038,492
42535635,42520827,2631
42436894,42436129,1084
42436784,42439530,956
42437084,42429773,3791
42437096,42429769,2209
42436575,42445879,1154
42436511,42445961,1584
42436544,42445738,2137
42437018,42431452,914
42436761,42439551,3650
42436516,42447020,1430
42437067,42429806,1985
42436556,42445757,671
42436734,42440146,1072
42436551,42444820,2283
42437312,42421820,1310
496707003,42437760,3055
496707003,42437755,841
598043776,42530376,607
42436537,42445731,1338
42437305,42421806,1814
42436705,42436703,429
42436753,42436751,2784
42436784,42436779,663
42484806,42521121,2156
42436539,42444810,1014
42436796,42436793,2499
42436590,42442889,1873
42436788,42436784,2574
42444277,587988061,3084
42436481,42445230,1138
42436159,42455357,1356
42881454,42807567,4532
42436119,42456986,220
42486265,42474832,1266
42436484,42445232,1106
42436756,42436754,1135
42436707,42436705,1264
42442417,1733614298,1564
42436751,42436748,764
42436549,42443042,2905
42827615,42902896,1438
42437626,1773084405,1232
42436475,42445225,969
42436748,42436746,417
42436710,42436707,1494
246909446,42424521,6944
42437021,42428170,482
42437618,1773084405,809
42436714,42436710,2847
42427494,1334569028,6588
42436716,42436714,2851
42436489,42436492,934
42436486,42438800,1691
42436619,42436624,759
42436974,42427750,1262
42455751,593920893,1699
42436701,42436700,376
42436935,42429373,1076
42436184,42452310,1423
496707000,42433539,1766
42436489,42443009,903
42436126,42452006,470
42436724,42434117,1802
42436135,42452610,2416
42436922,42428016,2012
42436624,42436627,638
42436848,42430205,2967
42436779,42432135,418
42436567,42436353,1075
42437050,42421996,2497
599270652,482640607,2247
593886253,42432540,95
42435922,42457821,373
42436582,42436586,2043
42436590,42436598,4047
42437058,42422018,1544
42436492,42438805,1002
42436627,42434912,4036
42436578,42436582,961
42436575,42436578,2689
42436619,42434895,1174
42486345,42466506,943
42486353,42466214,1450
42485643,42485640,442
449616617,1324496738,11451
42436549,42436546,2142
42436481,42438795,1416
42436414,42440940,678
42931433,42823959,2686
42436477,42438791,1554
42436551,42436549,1321
42436604,42434904,1065
42436539,42436537,636
42436544,42436541,1055
42436142,42449089,719
42436546,42436544,1943
42436001,42453258,632
42436541,42436539,390
42436355,42442286,1056
2034007426,42844251,1399
42436181,42446622,487
42828367,42872042,1267
42436527,42436519,1456
42436519,42436516,1407
42436511,42436510,820
42436516,42436514,366
42436514,42436511,716
2034007426,42844256,2919
42436700,42430367,2074
42931320,42825887,2379
42455735,593915274,1162
42438034,1773063789,4509
1064257420,1064257426,2878
42436109,42448568,2369
42436055,42436052,1244
42436316,42436313,602
42436396,42436400,1849
42436033,42449600,294
42436477,42436481,929
