location_node,destination_node,location_lat,location_lon,destination_lat,destination_lon,time
42440934,1061531768,40.769157,-73.984352,40.790379,-73.975624,2010/2/2 8:26
42446825,42436313,40.717319,-74.014137,40.72147,-74.010338,2010/2/2 8:26
427840965,42430639,40.75602,-73.994835,40.756351,-74.001648,2010/2/2 8:26
42428332,42428376,40.767448,-73.981613,40.709579,-74.009621,2010/2/2 8:26
2308991363,2308991363,40.747765,-74.019592,40.747765,-74.019592,2010/2/2 8:26
42422026,42436192,40.712025,-74.017029,40.709057,-74.012871,2010/2/2 8:26
42444223,42426747,40.703999,-74.007156,40.702427,-74.013168,2010/2/2 8:26
42430550,42439335,40.715858,-74.007088,40.726749,-74.003555,2010/2/2 8:26
42431470,42432580,40.731564,-73.981628,40.757561,-73.977753,2010/2/2 8:26
42428068,42443326,40.783653,-73.981422,40.774593,-73.979652,2010/2/2 8:26
42442948,42440459,40.75222,-73.969391,40.756943,-73.972031,2010/2/2 8:26
42429035,42433785,40.851124,-73.935287,40.819824,-73.944611,2010/2/2 8:26
42434285,42432451,40.746704,-74.00386,40.75024,-73.974449,2010/2/2 8:26
42436146,246580301,40.736465,-74.006493,40.748756,-74.008232,2010/2/2 8:26
42446945,42434354,40.749058,-73.97744,40.735268,-73.987663,2010/2/2 8:26
42442952,42443811,40.754288,-73.9683,40.755653,-73.975578,2010/2/2 8:26
42430677,42435687,40.761112,-73.997681,40.762276,-73.985184,2010/2/2 8:26
42438785,42428480,40.736481,-73.990738,40.732059,-73.99205,2010/2/2 8:26
42448693,42445417,40.739799,-73.986443,40.741821,-73.974442,2010/2/2 8:26
1061531768,42448338,40.790188,-73.974274,40.760239,-73.971756,2010/2/2 8:26
42445961,42435636,40.76564,-73.969879,40.750355,-73.994751,2010/2/2 8:26
42435333,42435316,40.795212,-73.962097,40.788895,-73.968002,2010/2/2 8:26
42445740,42429659,40.779507,-73.952644,40.739258,-73.994728,2010/2/2 8:26
1919595912,42436578,40.72131,-73.982849,40.74091,-73.985817,2010/2/2 8:26
42446959,1698103410,40.751587,-73.976433,40.773857,-73.870537,2010/2/2 8:26
42429986,42442937,40.762119,-73.959915,40.749748,-73.972755,2010/2/2 8:26
42421978,596775985,40.770664,-73.98568,40.765301,-73.968987,2010/2/2 8:26
42442913,42432436,40.743832,-73.975914,40.752041,-73.980942,2010/2/2 8:26
42456060,42443027,40.772758,-73.953598,40.773804,-73.956139,2010/2/2 8:26
42435624,42437530,40.745121,-73.997917,40.738335,-73.984489,2010/2/2 8:26
42439272,42456568,40.738323,-73.992805,40.745193,-73.982185,2010/2/2 8:26
42428179,42443612,40.738144,-73.990013,40.76149,-73.972153,2010/2/2 8:26
42438544,42429688,40.744835,-73.987274,40.769096,-73.962616,2010/2/2 8:26
42439178,42430600,40.735882,-73.982117,40.751308,-74.005173,2010/2/2 8:26
42449341,42449963,40.743679,-74.007202,40.758003,-73.968239,2010/2/2 8:26
42434946,42446013,40.749798,-73.985603,40.774326,-73.964127,2010/2/2 8:26
42428015,42428272,40.770069,-73.951202,40.753395,-73.987007,2010/2/2 8:26
2408421057,42768536,40.773651,-73.870949,40.819569,-73.913322,2010/2/2 8:26
42427427,42445569,40.746155,-73.998497,40.703442,-74.009933,2010/2/2 8:27
42439834,42443975,40.741901,-73.997978,40.756405,-73.997803,2010/2/2 8:27
42430255,42430384,40.738129,-73.997063,40.765293,-73.97821,2010/2/2 8:27
42449893,42434077,40.736435,-73.984985,40.755165,-73.976707,2010/2/2 8:27
42427426,42446935,40.744911,-73.995483,40.745651,-73.97982,2010/2/2 8:27
42435645,42445661,40.753006,-73.992805,40.74852,-73.975998,2010/2/2 8:27
42430282,42454522,40.746742,-73.991173,40.742691,-73.984383,2010/2/2 8:27
1061531504,42429716,40.795116,-73.97142,40.810753,-73.963264,2010/2/2 8:27
42428015,42438889,40.770325,-73.952003,40.755932,-73.972908,2010/2/2 8:27
42430546,42449947,40.716011,-74.006714,40.751122,-73.97419,2010/2/2 8:27
589099881,42448813,40.744537,-73.971588,40.753899,-73.971161,2010/2/2 8:27
42446013,42432444,40.774494,-73.963745,40.75098,-73.976219,2010/2/2 8:27
42446363,42440015,40.765999,-73.99099,40.763233,-73.981102,2010/2/2 8:27
42429896,276062182,40.740513,-73.981712,40.768375,-73.861694,2010/2/2 8:27
42432693,42437881,40.755177,-73.97921,40.741291,-73.98983,2010/2/2 8:27
42429981,596775951,40.762989,-73.962112,40.76115,-73.971039,2010/2/2 8:27
42435710,42436514,40.765121,-73.983803,40.764584,-73.96936,2010/2/2 8:27
42444051,42427426,40.752392,-73.972191,40.744362,-73.994164,2010/2/2 8:27
42428020,42446994,40.771835,-73.951469,40.757954,-73.971405,2010/2/2 8:27
42434434,247085079,40.758759,-73.995071,40.760742,-74.002754,2010/2/2 8:27
42444809,42430361,40.783985,-73.958595,40.760036,-73.97908,2010/2/2 8:27
42427427,42445404,40.745728,-73.998146,40.744946,-73.984772,2010/2/2 8:27
42456211,42448379,40.731804,-73.993858,40.758949,-73.967949,2010/2/2 8:27
42445033,42430277,40.765846,-73.986839,40.745632,-73.992508,2010/2/2 8:27
561042200,42427805,40.751854,-73.978645,40.746941,-73.992035,2010/2/2 8:27
42436492,42442939,40.768112,-73.955757,40.751106,-73.971947,2010/2/2 8:27
1698103194,42445417,40.769791,-73.864578,40.741932,-73.974663,2010/2/2 8:27
42449550,42430651,40.767628,-73.991341,40.758366,-74.000587,2010/2/2 8:27
42436544,593915255,40.781693,-73.954865,40.757706,-74.000244,2010/2/2 8:27
42428003,42430358,40.76532,-73.954796,40.759289,-73.980217,2010/2/2 8:27
42422026,42426747,40.711388,-74.016144,40.702454,-74.012589,2010/2/2 8:27
42453934,42430122,40.710938,-74.011177,40.719398,-74.00528,2010/2/2 8:27
42449045,42422026,40.732174,-73.994545,40.711449,-74.016174,2010/2/2 8:27
42435646,42432700,40.753693,-73.992813,40.758266,-73.987679,2010/2/2 8:27
42435654,42435702,40.755104,-73.991447,40.763069,-73.98481,2010/2/2 8:27
42455963,589298803,40.756847,-73.964386,40.762913,-73.961273,2010/2/2 8:27
42439443,42439070,40.750237,-73.991364,40.735783,-73.995445,2010/2/2 8:27
42431556,42439981,40.76601,-73.983185,40.756905,-73.986908,2010/2/2 8:27
42442881,42436705,40.735661,-73.982704,40.758274,-73.970497,2010/2/2 8:27
42431015,42427996,40.782898,-73.981995,40.764652,-73.9552,2010/2/2 8:27
42435599,42449942,40.741028,-74.001175,40.74939,-73.975838,2010/2/2 8:27
42427817,42430600,40.750042,-73.998428,40.751778,-74.005096,2010/2/2 8:27
42435645,596776041,40.752777,-73.992355,40.773575,-73.962059,2010/2/2 8:27
42443928,42436519,40.709908,-73.990723,40.762417,-73.96476,2010/2/2 8:27
42430984,42458017,40.775028,-73.988571,40.736481,-73.974609,2010/2/2 8:27
42442415,42442142,40.774132,-73.985023,40.766613,-73.976326,2010/2/2 8:27
42449954,42439443,40.75354,-73.971252,40.750599,-73.99205,2010/2/2 8:27
42428962,42445215,40.834641,-73.944595,40.805191,-73.947365,2010/2/2 8:27
42446266,42432127,40.743614,-73.984314,40.724178,-74.004341,2010/2/2 8:27
42446275,42446942,40.741699,-73.980934,40.748367,-73.977837,2010/2/2 8:27
595314103,42443305,40.802975,-73.967804,40.770222,-73.984741,2010/2/2 8:27
42448254,42429334,40.775143,-73.950752,40.778946,-73.955399,2010/2/2 8:27
2408421319,42434965,40.769989,-73.863998,40.74559,-73.975639,2010/2/2 8:27
42430394,42431024,40.766087,-73.976135,40.785503,-73.979988,2010/2/2 8:27
42442480,596775919,40.787155,-73.973579,40.759811,-73.972015,2010/2/2 8:27
1061531731,42442574,40.791031,-73.973511,40.805233,-73.962112,2010/2/2 8:27
42443426,42443388,40.801437,-73.961281,40.794174,-73.968376,2010/2/2 8:27
42428010,42447237,40.767029,-73.95327,40.763554,-73.95768,2010/2/2 8:27
596776260,596776009,40.78648,-73.952919,40.769592,-73.965004,2010/2/2 8:27
42430187,42440004,40.72961,-74.002136,40.761154,-73.982147,2010/2/2 8:27
248708366,42447007,40.748653,-73.970184,40.761654,-73.968826,2010/2/2 8:27
42429694,42434090,40.766365,-73.957169,40.751915,-73.970184,2010/2/2 8:27
42437174,42428010,40.800255,-73.946548,40.766827,-73.953003,2010/2/2 8:27
42449956,42435644,40.755707,-73.971062,40.753105,-73.994514,2010/2/2 8:27
42430736,1061531768,40.768799,-73.992867,40.790207,-73.975189,2010/2/2 8:27
42430288,42430639,40.747627,-73.990448,40.756542,-74.001587,2010/2/2 8:27
42455643,42435660,40.769417,-73.988716,40.757523,-73.990997,2010/2/2 8:27
1792535231,42444906,40.767693,-73.981201,40.741451,-74.00489,2010/2/2 8:27
42443528,42440012,40.757381,-73.977966,40.762398,-73.980927,2010/2/2 8:27
42429334,42449956,40.779327,-73.954887,40.756401,-73.971344,2010/2/2 8:27
1698103483,42428376,40.774006,-73.873024,40.70948,-74.009804,2010/2/2 8:27
42430288,42430288,40.747913,-73.990517,40.747913,-73.990517,2010/2/2 8:27
42446885,1692433919,40.734547,-73.982018,40.726505,-73.995728,2010/2/2 8:27
42446977,42445953,40.753098,-73.975212,40.764084,-73.970894,2010/2/2 8:27
42444500,42427797,40.783367,-73.949753,40.747299,-73.990448,2010/2/2 8:27
42428052,42428022,40.779678,-73.944733,40.772209,-73.950043,2010/2/2 8:27
42437425,42445733,40.768829,-73.96769,40.781876,-73.957153,2010/2/2 8:27
42439409,42446999,40.774273,-73.951149,40.759384,-73.969574,2010/2/2 8:27
2408421467,42430320,40.771324,-73.865311,40.752048,-73.984695,2010/2/2 8:27
277787732,279155134,40.717625,-73.835197,40.744144,-73.885437,2010/2/2 8:27
1773084405,42454522,40.726192,-73.991814,40.742298,-73.984436,2010/2/2 8:27
42429999,42454006,40.775066,-73.983704,40.746956,-73.973015,2010/2/2 8:27
42440330,42430521,40.737118,-73.9813,40.717388,-74.010033,2010/2/2 8:27
42429340,42434072,40.778278,-73.951599,40.756176,-73.979378,2010/2/2 8:27
42435671,42440012,40.758255,-73.988258,40.763359,-73.982124,2010/2/2 8:27
42443804,42427764,40.752106,-73.978081,40.764332,-73.974854,2010/2/2 8:27
42430274,42440966,40.743214,-73.990837,40.767303,-73.988281,2010/2/2 8:27
42448693,42446875,40.740349,-73.987053,40.734779,-73.985817,2010/2/2 8:27
42443347,42431008,40.7826,-73.976761,40.781651,-73.983162,2010/2/2 8:27
42442492,42421803,40.790775,-73.972031,40.785736,-73.974464,2010/2/2 8:27
42444500,42440951,40.783813,-73.949959,40.76244,-73.975769,2010/2/2 8:27
42458267,42436935,40.723942,-73.996803,40.734501,-73.992226,2010/2/2 8:27
42430742,42428329,40.769901,-73.991798,40.766335,-73.981873,2010/2/2 8:27
42430271,42860570,40.743038,-73.992989,40.743408,-73.936676,2010/2/2 8:27
42429999,42444043,40.775223,-73.983467,40.755028,-73.977715,2010/2/2 8:27
42436586,561042194,40.73983,-73.983063,40.749443,-73.979416,2010/2/2 8:27
42436944,42430269,40.729862,-73.981064,40.742493,-73.993317,2010/2/2 8:27
42825882,42423565,40.753498,-73.942963,40.759563,-73.963821,2010/2/2 8:27
42435359,42451564,40.802311,-73.962128,40.810444,-73.943832,2010/2/2 8:27
42455675,42432458,40.763485,-73.9589,40.749725,-73.97377,2010/2/2 8:27
42435387,561035330,40.800137,-73.9468,40.803661,-73.967163,2010/2/2 8:27
42446977,42430279,40.753166,-73.975311,40.745144,-73.991089,2010/2/2 8:27
42435522,42443680,40.773769,-73.945862,40.747581,-73.985489,2010/2/2 8:27
42446825,42436856,40.717033,-74.014664,40.734425,-74.000549,2010/2/2 8:27
42436414,42432834,40.736912,-74.005417,40.761337,-73.970497,2010/2/2 8:27
61275601,42448203,40.767326,-73.995918,40.779335,-73.962097,2010/2/2 8:27
42442463,42427136,40.783276,-73.978455,40.841969,-73.94175,2010/2/2 8:27
42429342,42432558,40.777039,-73.949745,40.778191,-73.978157,2010/2/2 8:27
42430521,42440153,40.716442,-74.009949,40.758392,-73.976692,2010/2/2 8:27
42436531,42442957,40.760872,-73.961205,40.757648,-73.966652,2010/2/2 8:27
42435359,42444453,40.801186,-73.960564,40.805523,-73.939896,2010/2/2 8:27
42431024,42429918,40.785339,-73.980324,40.739082,-73.976875,2010/2/2 8:27
42445382,42432580,40.744678,-73.976967,40.758373,-73.978508,2010/2/2 8:27
589100711,42453000,40.731361,-73.973862,40.750004,-73.96904,2010/2/2 8:27
42431680,42444928,40.7677,-73.962547,40.748066,-74.000366,2010/2/2 8:27
42439440,42453007,40.749783,-73.992012,40.748699,-73.973885,2010/2/2 8:27
42437343,1692433939,40.723698,-73.985443,40.729565,-74.000824,2010/2/2 8:27
42433554,42453187,40.714523,-73.984879,40.743053,-73.974159,2010/2/2 8:27
1825841700,42433870,40.767967,-73.982033,40.764896,-73.973145,2010/2/2 8:27
42436516,42434087,40.763878,-73.967529,40.752586,-73.971947,2010/2/2 8:27
42421877,42428220,40.732883,-73.995667,40.744637,-73.98999,2010/2/2 8:27
42428473,42445908,40.730923,-73.992393,40.749535,-73.982651,2010/2/2 8:27
42439968,42435716,40.755783,-73.988983,40.767181,-73.982231,2010/2/2 8:27
587987721,42429842,40.705315,-74.017242,40.706512,-74.008003,2010/2/2 8:27
42444223,42436519,40.703438,-74.007362,40.763,-73.965508,2010/2/2 8:27
42432594,42432594,40.762596,-73.98951,40.762592,-73.98951,2010/2/2 8:27
42437358,42445369,40.753105,-73.980728,40.747215,-73.981331,2010/2/2 8:27
596775882,42445953,40.75671,-73.975067,40.764462,-73.970993,2010/2/2 8:27
42431681,42442948,40.766109,-73.960426,40.753613,-73.970856,2010/2/2 8:27
42453008,42445903,40.748081,-73.972778,40.746628,-73.98336,2010/2/2 8:27
42444809,42431544,40.784302,-73.958252,40.762791,-73.974869,2010/2/2 8:27
42435518,2569923492,40.775455,-73.950264,40.711182,-74.015007,2010/2/2 8:27
42427483,42435677,40.748409,-74.003593,40.761456,-73.988274,2010/2/2 8:27
42428063,42428308,40.782425,-73.979179,40.761723,-73.984749,2010/2/2 8:27
561042204,42438963,40.751766,-73.977867,40.790848,-73.952469,2010/2/2 8:27
42443361,596776089,40.789951,-73.969612,40.776005,-73.960678,2010/2/2 8:27
42444223,42449308,40.70369,-74.006767,40.745914,-73.981926,2010/2/2 8:27
42445413,42446949,40.743496,-73.980759,40.749981,-73.977226,2010/2/2 8:27
42428007,42429844,40.767193,-73.95433,40.705475,-74.006828,2010/2/2 8:27
42818499,42849847,40.769299,-73.924667,40.77602,-73.928146,2010/2/2 8:27
42428220,42436371,40.74461,-73.989769,40.728725,-74.007751,2010/2/2 8:27
42430068,42445649,40.770802,-73.957542,40.752277,-73.983223,2010/2/2 8:27
42435646,42430688,40.752945,-73.992203,40.763111,-73.996529,2010/2/2 8:27
42430367,42445653,40.760906,-73.977715,40.750202,-73.978531,2010/2/2 8:27
276062183,42445930,40.768898,-73.862671,40.759262,-73.974617,2010/2/2 8:27
42430009,42437021,40.71447,-74.011139,40.73687,-73.988892,2010/2/2 8:27
42430247,42444897,40.735344,-73.998466,40.741131,-74.0056,2010/2/2 8:27
42443804,42428411,40.752216,-73.978836,40.716484,-74.004539,2010/2/2 8:27
42438800,42432834,40.770424,-73.960068,40.761692,-73.971298,2010/2/2 8:27
42436921,596775946,40.773125,-73.955856,40.763432,-73.969841,2010/2/2 8:27
42436134,42430317,40.733551,-74.007759,40.752239,-73.986145,2010/2/2 8:27
1538237264,42465356,40.712994,-74.004372,40.660133,-73.994324,2010/2/2 8:27
42430217,42439981,40.731045,-74.001312,40.756454,-73.986038,2010/2/2 8:27
42435420,42430639,40.74836,-73.99276,40.756409,-74.001381,2010/2/2 8:27
42439440,42430597,40.750549,-73.992088,40.750778,-74.005486,2010/2/2 8:27
42438800,42434072,40.770683,-73.960182,40.755711,-73.97876,2010/2/2 8:27
42428212,1692433918,40.743481,-73.989983,40.726334,-73.995262,2010/2/2 8:27
595655123,42445310,40.7295,-73.977623,40.749561,-74.002945,2010/2/2 8:27
486868873,42447237,40.719639,-73.990082,40.763622,-73.958794,2010/2/2 8:27
1692450029,42430279,40.73653,-73.981812,40.745426,-73.990883,2010/2/2 8:27
42442949,42442949,40.753952,-73.970123,40.753796,-73.969322,2010/2/2 8:27
42445001,1698103483,40.757999,-73.992737,40.774139,-73.872787,2010/2/2 8:27
42430292,42430350,40.748775,-73.990089,40.758621,-73.981995,2010/2/2 8:27
42435668,42444043,40.758339,-73.989326,40.75441,-73.977989,2010/2/2 8:27
42439984,593886252,40.757641,-73.987038,40.746265,-73.974342,2010/2/2 8:27
42442935,42428368,40.748997,-73.973549,40.707558,-74.011932,2010/2/2 8:27
42436393,42424864,40.732868,-74.00676,40.724312,-74.006531,2010/2/2 8:27
42439972,42430643,40.756332,-73.988235,40.757008,-74.001129,2010/2/2 8:27
42440022,1733612459,40.765358,-73.979248,40.763863,-73.954666,2010/2/2 8:27
42454381,42440153,40.745377,-74.005859,40.758919,-73.977867,2010/2/2 8:27
2348991701,42433565,40.766003,-73.985901,40.783951,-73.974236,2010/2/2 8:27
42446875,42430352,40.734943,-73.985107,40.758053,-73.980186,2010/2/2 8:27
42437433,42436541,40.767391,-73.964302,40.782227,-73.955856,2010/2/2 8:27
42444810,42435283,40.783131,-73.957108,40.777714,-73.974998,2010/2/2 8:27
42430075,42428402,40.769836,-73.954605,40.714622,-74.005539,2010/2/2 8:27
42424408,42430187,40.721817,-74.008133,40.729198,-74.002342,2010/2/2 8:27
42435663,42428303,40.75679,-73.989395,40.75927,-73.986435,2010/2/2 8:27
42455897,42431678,40.738091,-73.97757,40.768078,-73.963982,2010/2/2 8:27
42449685,42430361,40.748074,-73.977097,40.760365,-73.9795,2010/2/2 8:27
42438800,42432847,40.770393,-73.960091,40.761593,-73.969597,2010/2/2 8:27
42430007,42445489,40.713573,-74.010391,40.720009,-73.999451,2010/2/2 8:27
1061531447,1061531695,40.771366,-73.982346,40.782394,-73.980408,2010/2/2 8:27
42452956,595142429,40.773399,-73.951202,40.74696,-73.981613,2010/2/2 8:27
42442410,42442574,40.773197,-73.98555,40.805557,-73.961998,2010/2/2 8:27
42442959,42434358,40.758816,-73.966736,40.737118,-73.986877,2010/2/2 8:27
42435331,42447009,40.795006,-73.962273,40.761833,-73.967422,2010/2/2 8:27
42445189,42443054,40.802433,-73.938919,40.784142,-73.947281,2010/2/2 8:27
42454325,42428287,40.742313,-74.007088,40.755882,-73.986534,2010/2/2 8:27
42435644,593915305,40.752804,-73.994392,40.755817,-74.001839,2010/2/2 8:27
42429981,42436710,40.762768,-73.962685,40.757263,-73.967789,2010/2/2 8:27
42436968,42443811,40.72879,-74.006012,40.755943,-73.975662,2010/2/2 8:27
42435650,42445885,40.753681,-73.99115,40.74342,-73.985985,2010/2/2 8:27
42449954,42436751,40.753593,-73.971222,40.743347,-73.982384,2010/2/2 8:27
42438487,596776120,40.777027,-73.961586,40.779259,-73.958061,2010/2/2 8:27
1698103483,42432444,40.774242,-73.872894,40.751205,-73.97644,2010/2/2 8:27
42436014,42440456,40.723053,-74.008347,40.757122,-73.973267,2010/2/2 8:27
42430154,593915305,40.72562,-74.003906,40.756008,-74.001701,2010/2/2 8:27
42437654,42446270,40.750977,-73.99118,40.742977,-73.982956,2010/2/2 8:27
42437050,42437050,40.789562,-73.970535,40.789562,-73.970535,2010/2/2 8:27
42431490,42430292,40.736057,-73.992409,40.748737,-73.990318,2010/2/2 8:27
42435684,42431078,40.762226,-73.986244,40.792721,-73.974953,2010/2/2 8:27
42435675,42436700,40.759327,-73.987259,40.761124,-73.976334,2010/2/2 8:27
42432589,42444909,40.761211,-73.985603,40.742176,-74.004585,2010/2/2 8:27
42446266,42429918,40.743874,-73.984543,40.739048,-73.97673,2010/2/2 8:27
42432856,42446701,40.759899,-73.967216,40.748577,-73.986,2010/2/2 8:27
42455963,42442963,40.756565,-73.964661,40.763256,-73.963623,2010/2/2 8:27
42429896,42453007,40.741322,-73.982033,40.74955,-73.974655,2010/2/2 8:27
42435522,42433611,40.774178,-73.945847,40.753357,-73.98864,2010/2/2 8:27
42439443,42431556,40.750362,-73.991447,40.766403,-73.983322,2010/2/2 8:28
42446363,593973909,40.765625,-73.990669,40.751835,-73.99836,2010/2/2 8:28
42440754,42437654,40.728706,-73.975517,40.751465,-73.991234,2010/2/2 8:28
42425232,42446138,40.792362,-73.964264,40.79377,-73.949455,2010/2/2 8:28
42454192,42445972,40.781132,-73.957275,40.767658,-73.969315,2010/2/2 8:28
42428029,42434087,40.773911,-73.948654,40.753452,-73.972572,2010/2/2 8:28
42437108,42449021,40.720566,-73.989441,40.728271,-73.984444,2010/2/2 8:28
42440456,42454600,40.75798,-73.973953,40.704998,-74.008194,2010/2/2 8:28
1061531717,42427136,40.802177,-73.967926,40.841209,-73.942612,2010/2/2 8:28
42443020,596775963,40.771587,-73.956924,40.766094,-73.967453,2010/2/2 8:28
42431773,42430308,40.73016,-74.002441,40.750721,-73.987343,2010/2/2 8:28
42428634,42432756,40.778721,-73.982147,40.801086,-73.965164,2010/2/2 8:28
42439454,42439454,40.773163,-73.981354,40.773163,-73.981354,2010/2/2 8:28
42447060,42430361,40.765877,-73.964828,40.761459,-73.980888,2010/2/2 8:28
42432308,42440465,40.724045,-73.994461,40.755154,-73.966949,2010/2/2 8:28
1825841754,42428601,40.768326,-73.982498,40.77597,-73.982414,2010/2/2 8:28
246648219,42456211,40.7421,-74.007874,40.731716,-73.993652,2010/2/2 8:28
42455357,42428411,40.739391,-74.007637,40.716373,-74.004494,2010/2/2 8:28
42476728,42429374,40.695251,-73.992302,40.736691,-73.997261,2010/2/2 8:28
42428489,42435635,40.732944,-73.990753,40.749264,-73.995293,2010/2/2 8:28
42440743,42448707,40.731163,-73.982727,40.736755,-73.978516,2010/2/2 8:28
42453952,561042197,40.713104,-74.009712,40.75074,-73.978828,2010/2/2 8:28
42437280,247074607,40.737652,-73.989044,40.751583,-74.007721,2010/2/2 8:28
42431549,42439972,40.765327,-73.981133,40.75547,-73.987999,2010/2/2 8:28
42449341,42440463,40.743999,-74.007393,40.756489,-73.970276,2010/2/2 8:28
246580758,42445661,40.748421,-74.00589,40.749329,-73.976295,2010/2/2 8:28
42439335,42430378,40.727177,-74.003334,40.763626,-73.977036,2010/2/2 8:28
42428305,42434074,40.760281,-73.985802,40.755245,-73.977135,2010/2/2 8:28
42421803,42430358,40.785194,-73.973282,40.759491,-73.979874,2010/2/2 8:28
42442983,42439440,40.764832,-73.960831,40.75005,-73.991661,2010/2/2 8:28
42437663,371206270,40.752308,-73.995293,40.764835,-73.95311,2010/2/2 8:28
42428313,42435716,40.763668,-73.982994,40.767296,-73.982635,2010/2/2 8:28
42443806,42447009,40.753216,-73.977577,40.762699,-73.968765,2010/2/2 8:28
42431116,42428634,40.800442,-73.969574,40.778992,-73.981796,2010/2/2 8:28
42443532,599044138,40.762199,-73.989868,40.643826,-73.78315,2010/2/2 8:28
42443810,42430643,40.754547,-73.977142,40.757118,-74.001144,2010/2/2 8:28
595314040,42428471,40.808971,-73.965218,40.730217,-73.992973,2010/2/2 8:28
42430068,42439964,40.769733,-73.956207,40.754337,-73.988754,2010/2/2 8:28
42435680,42450341,40.761391,-73.986855,40.77066,-73.988777,2010/2/2 8:28
42443009,42445920,40.768047,-73.959099,40.75444,-73.97876,2010/2/2 8:28
42427371,42445930,40.741863,-73.994804,40.759171,-73.974228,2010/2/2 8:28
42452973,42439952,40.750496,-73.984703,40.751202,-73.989227,2010/2/2 8:28
42429690,42424225,40.768642,-73.96225,40.779427,-73.973755,2010/2/2 8:28
42429334,42443027,40.77977,-73.955894,40.773235,-73.955231,2010/2/2 8:28
42450035,561042193,40.781818,-73.951775,40.748421,-73.981239,2010/2/2 8:28
42439409,42429334,40.774082,-73.951302,40.779457,-73.955498,2010/2/2 8:28
42442107,42430358,40.705269,-74.007965,40.759468,-73.980011,2010/2/2 8:28
42437914,42432436,40.748341,-74.005531,40.753384,-73.981606,2010/2/2 8:28
42435642,42444051,40.751347,-73.993935,40.75198,-73.972618,2010/2/2 8:28
42430304,42439842,40.749821,-73.987473,40.745766,-73.994011,2010/2/2 8:28
42436748,42445930,40.74424,-73.984039,40.75919,-73.975021,2010/2/2 8:28
42436486,42447007,40.769409,-73.960258,40.761856,-73.968491,2010/2/2 8:28
42439406,596775870,40.775066,-73.953812,40.757656,-73.973969,2010/2/2 8:28
42431656,42427915,40.764622,-73.964218,40.782566,-73.972931,2010/2/2 8:28
42435632,42429378,40.746853,-73.99617,40.738663,-74.001846,2010/2/2 8:28
42439964,42430361,40.754837,-73.988701,40.760075,-73.97934,2010/2/2 8:28
42440737,42421960,40.73259,-73.984749,40.704334,-74.008865,2010/2/2 8:28
42430367,42421993,40.762154,-73.979561,40.787502,-73.968224,2010/2/2 8:28
42436911,42429876,40.7761,-73.964417,40.743084,-73.986526,2010/2/2 8:28
42439955,42449947,40.752361,-73.989403,40.751526,-73.974091,2010/2/2 8:28
42454428,42445953,40.753807,-73.980286,40.764622,-73.971581,2010/2/2 8:28
42444223,42456568,40.703503,-74.007118,40.745396,-73.983345,2010/2/2 8:28
42436788,42446994,40.727188,-74.000504,40.757938,-73.972153,2010/2/2 8:28
42435635,42444909,40.749542,-73.995308,40.742153,-74.004539,2010/2/2 8:28
42435645,42435645,40.753784,-73.993637,40.753784,-73.993637,2010/2/2 8:28
42436390,42445941,40.732307,-74.00663,40.761215,-73.973755,2010/2/2 8:28
42454742,593915255,40.738449,-74.003822,40.757626,-74.000809,2010/2/2 8:28
42430298,587987721,40.750137,-73.989136,40.705154,-74.017212,2010/2/2 8:28
42455675,42438544,40.763515,-73.959831,40.74437,-73.987038,2010/2/2 8:28
42430320,42432585,40.752846,-73.985878,40.760075,-73.983604,2010/2/2 8:28
42442960,42438849,40.758694,-73.965431,40.73769,-73.986565,2010/2/2 8:28
42444810,42438798,40.783092,-73.956352,40.771229,-73.962494,2010/2/2 8:28
42428003,42436922,40.765522,-73.954521,40.771423,-73.953407,2010/2/2 8:28
42436396,42446949,40.733879,-74.006371,40.750153,-73.97657,2010/2/2 8:28
42437371,42439994,40.760036,-73.99559,40.75843,-73.983528,2010/2/2 8:28
42449918,42443680,40.740906,-73.981049,40.747093,-73.985214,2010/2/2 8:28
100522731,1825841754,40.753742,-73.975708,40.768353,-73.981705,2010/2/2 8:28
42445259,42431877,40.787563,-73.949097,40.704159,-74.011459,2010/2/2 8:28
42428376,42429374,40.710102,-74.010468,40.736767,-73.997467,2010/2/2 8:28
1061531815,42449961,40.799255,-73.968483,40.757626,-73.970406,2010/2/2 8:28
42430677,246899801,40.761452,-73.997978,40.704575,-74.016853,2010/2/2 8:28
42421877,42455934,40.733173,-73.995895,40.753399,-73.966644,2010/2/2 8:28
42430279,42446986,40.745216,-73.991196,40.754223,-73.973801,2010/2/2 8:28
42435668,42446987,40.756874,-73.988319,40.755642,-73.973816,2010/2/2 8:28
42450341,42431549,40.770123,-73.988258,40.763962,-73.979919,2010/2/2 8:28
42440737,42428444,40.732479,-73.985397,40.72459,-73.998077,2010/2/2 8:28
42446971,246866798,40.752594,-73.975723,40.709534,-74.015724,2010/2/2 8:28
42431544,42437363,40.762905,-73.975655,40.756897,-73.987885,2010/2/2 8:28
42445947,42433551,40.763657,-73.972244,40.714882,-73.987244,2010/2/2 8:28
42442959,595105571,40.757874,-73.966057,40.752331,-73.968636,2010/2/2 8:28
42431661,42446488,40.762627,-73.959465,40.753197,-73.983139,2010/2/2 8:28
42450030,42445936,40.7794,-73.953651,40.760414,-73.973389,2010/2/2 8:28
42452956,42438889,40.773277,-73.951736,40.756187,-73.972725,2010/2/2 8:28
