begin_node_id,end_node_id,lanes
42449948,42444051,1
595245925,595245860,1
595245920,595245918,1
42449963,42442957,2
42450634,42422682,2
42449971,42442961,2
42449685,42449938,1
103856530,103870325,3
42450083,42438774,1
42449956,42442952,2
42744118,42761082,1
42449945,42442937,2
42449948,42442943,2
371034141,276032821,6
42450025,42439403,2
276314522,1934649951,2
42449833,42446164,1
595245860,595245925,2
42450052,42438953,1
42841795,42877856,1
42841795,42877851,1
42449828,42437174,1
42449683,42445909,1
42449600,42449597,1
42449956,42440463,1
100662028,100662030,6
42497737,42532193,2
42498630,42503302,1
42450015,42438503,1
42842596,42850855,1
42450061,42434385,1
42449582,42449580,1
42449685,42446942,2
247074607,42434827,4
42744747,42736335,1
246906179,588720448,3
42449550,42450434,1
301546018,301546017,2
42449843,42439498,2
42449961,42436707,1
42449979,42436519,1
42449893,42439170,1
42498552,42502401,1
42449308,42456568,2
371209940,371239958,6
301546019,301546018,2
103118057,103162788,2
42449840,42439490,1
42449893,42437283,1
42790935,42874091,1
42499470,42473222,1
42449689,42442918,2
561035354,561035351,2
42842554,42839056,1
42454325,402480678,4
42498514,42498506,2
42842601,42842596,1
42457925,370913779,6
42449942,42432451,1
1722116498,42431000,1
42450028,42429338,1
42488330,598035427,1
42842564,42842559,1
42449991,42429690,2
42842573,42842569,1
42449982,42429980,1
42449089,42457426,1
42842569,42842564,1
42499167,42477907,1
42449308,42446934,2
42449817,42433298,1
42440330,387184869,2
42449576,42442269,1
42449314,42449928,2
42449427,42445426,2
42449890,42431459,1
2262434175,2844853153,3
42842479,42842481,1
103856530,103856534,6
103856534,103856544,6
42449580,42440545,1
42449906,42429896,1
42449886,42430886,1
42497773,42519238,1
561035354,561035355,2
42449314,42442910,2
42842371,42842368,1
42449341,42444909,2
42449422,42443078,2
42449029,42455181,1
42498312,42498314,1
371212085,42433490,6
371212085,42433376,3
42442175,248709390,1
1584024995,42448593,1
42842368,42842366,1
42842366,42842364,1
42743833,42750216,1
42448996,42453545,2
42449641,42433072,1
561035355,561035354,2
42842364,42838565,1
42743425,42761241,1
42449089,42449098,2
42449589,42433292,1
42449597,42431611,1
277481765,100662035,4
42449007,42450048,1
42842492,42833012,2
42449333,42439272,1
42449341,42439286,2
42449023,42449021,2
42449422,42435396,1
42841760,42856551,1
42449333,42438785,2
42447275,42447278,2
427850840,42444991,2
42497683,42497685,1
1692433916,42445520,1
1692433938,42448549,1
42449570,42428436,1
42498630,42482017,1
42448726,42456575,1
42448711,42456961,1
42449005,42446093,1
805771586,1918039896,2
42449589,42428473,1
42449691,42422899,2
42842559,42827975,1
370915065,370923579,6
42449010,42445263,1
42448745,42452814,2
1584024995,42440280,1
1584024995,42440277,1
42449187,42435497,1
272195276,588545728,1
42449017,42443298,2
42449098,42440946,3
42448593,42456492,1
42449021,42442857,2
42448483,42459820,1
1692433920,42448552,1
42448735,42450037,2
42885757,2844853156,3
42449007,42443056,2
42842303,42832974,1
42497777,42502653,1
371037408,2089938148,6
246909454,588593353,3
42448326,42455119,4
42497588,42502648,1
103115846,76465370,4
42448707,42448711,2
42448711,42448707,2
42449187,42433927,1
42448655,42448661,1
42497674,42502701,1
42497669,42502693,1
42448979,42436724,1
370915060,370915065,6
42448701,42446925,1
42448693,42446925,1
42448549,42450325,2
42497780,42497598,2
42448693,42445867,1
42841755,42841760,1
248709390,595703341,1
42890454,42906413,1
103872499,295228165,4
1692433928,42440553,1
1258875665,597844574,1
42448552,42449576,2
42497733,42497729,1
42870230,276315677,1
1692433941,42439542,1
42497724,42497721,2
42497721,42497720,1
42449017,42434140,1
1692433935,42439537,1
42448735,42443048,1
42826823,607954910,1
42497598,42497602,1
1692433907,42437618,1
277481750,42449515,5
42425223,595245843,1
42497681,42497683,1
42448329,42454660,1
42448701,42442889,1
42448707,42442889,2
42902894,42518739,1
42449045,42430861,1
42449067,42430857,1
597363919,2689614147,2
42448813,42438891,1
42449067,42430247,2
597414711,276314183,2
1692433939,42436848,1
1692483438,42474135,2
42497612,42497624,1
42448661,42442628,1
1692433932,42436788,1
42449038,42430942,1
42449027,42430924,1
42497624,42497631,1
481250111,482652239,1
42497602,42497612,1
42497780,42492219,1
42449023,42430914,1
42449021,42430903,1
42449017,42430886,1
42497598,42497780,2
42497598,42497777,1
42448162,42452816,2
42448406,42448390,2
42497588,42497591,1
42497593,42497596,1
42743357,42743353,2
42497596,42497598,1
42743349,42743345,2
42448701,42440326,1
42497591,42497593,1
103855253,103867983,2
42497737,42492524,1
42448693,42440323,1
42497580,42497588,1
805771586,1919595914,2
42497734,42492524,1
42497737,42492415,2
42448693,42436578,2
42448379,42446999,2
42448321,42449979,1
42498503,42467929,2
588175755,279603573,1
61272284,42438306,1
42743353,42740896,1
42497677,42492270,1
42448701,42436586,2
42448329,42448326,2
486876059,42429773,1
42448283,42449843,2
42497646,42492244,1
42448707,42436598,1
42893106,42815965,1
42447285,42447281,2
42941870,42860563,1
42448430,42437755,1
42448238,42447126,2
42448605,42436734,1
42448278,42448283,1
42448283,42448278,1
42842376,42814259,1
42448390,42443618,1
42448338,42445941,1
42497685,42488408,1
42448655,42434259,1
42496867,42513154,2
42482417,480217241,1
42448379,42443615,1
42743345,42736247,2
42448390,42442959,2
42842400,42811340,1
42448440,42437481,1
42448406,42440565,1
42497773,42483504,1
1692433919,42428447,1
205020852,370880758,3
42448406,42440567,1
42448171,42448162,1
42496680,42517087,1
42448745,42428052,2
2757485453,1657671821,2
42446504,427850840,2
42448216,42446031,1
42448440,42437760,1
589100267,589100232,4
42497734,42482552,1
42448238,42435514,2
427850840,42434434,1
42941870,42867654,3
589100232,589100267,4
42497737,42481889,2
483584559,482623880,2
42497631,42484039,1
42742974,42743136,2
42497580,42485646,1
42448257,42439416,1
1538237503,2821304146,2
42448506,42433173,2
486873300,42505389,1
42867013,597261864,2
2447553689,2447553691,6
42812008,2295039214,1
42480527,598228119,3
247081122,246650510,4
42448203,42439389,1
42448605,42427523,1
42497691,42478289,2
42497662,42478113,1
42422399,595314118,6
42448552,42428447,1
2408448893,42733686,2
42497677,42476474,1
106705771,106711074,6
370914027,370922849,6
42436531,593300940,1
42448257,42435522,1
42448254,42435518,2
42742294,42739327,2
42888688,42926417,1
42497788,42466290,2
106705774,106705771,4
61272996,61273001,6
42443118,371321235,1
247123615,42430745,2
277481814,42423206,5
42745890,2912071217,1
2708237394,42817773,2
42497784,42466454,2
42743369,42719570,1
42432060,805771586,2
42496867,42496869,2
42478307,598291114,3
42448423,42424767,2
42497720,42469358,1
276060672,2087152354,2
42448329,42424672,4
42448257,42428029,2
42447418,42454622,1
103861445,440243782,3
42448171,42430115,1
2459401771,42867023,1
103859189,2881922068,2
42448278,42424117,1
42447428,42451593,1
247123611,42424218,5
42497646,42468449,1
598291100,598290960,3
598291114,598290954,3
1692433907,1773082410,1
42447308,42446733,1
42496521,42496516,1
42888664,42926395,1
103215751,103215744,1
42447132,42458766,1
42447228,42455662,1
103215737,103215727,4
42888672,42926409,2
103215738,103215737,1
42838415,42908548,1
42447144,42456578,2
752178858,103861405,2
276299179,42898891,3
42447399,42447389,1
42496559,42496556,1
103215727,103213791,4
100522479,561042197,1
42447326,42447323,1
370913779,370913784,6
370913784,370914027,6
42447076,42455694,2
42447330,42447326,1
42447154,42452812,2
370913767,370913758,6
42447295,42447303,1
42447308,42447303,1
42496432,42497591,2
247223720,42457788,1
42447115,42452954,2
42447303,42447308,1
42447303,42447295,1
482617550,482620176,1
42446701,42428239,1
103166412,103149542,1
42446941,42449932,2
42447060,42449985,2
42749525,2024846056,1
42496098,42506213,1
42447336,42445219,1
42447020,42455113,2
481404934,476241555,6
42447174,42450048,1
42447176,42450052,1
42447196,42449422,1
42447169,42449005,1
42742386,42735053,1
1396352292,42743357,2
42447249,42447246,1
42447235,42447069,2
276065908,482661024,1
42446933,42456568,1
42447154,42447149,2
42447230,42445976,1
42447201,42447199,1
42447209,42447208,1
42447428,42440408,1
42447196,42447192,1
42447149,42448735,2
42447105,42450015,2
42496869,42478909,2
42447084,42450009,2
42447182,42447179,1
42447303,42443426,2
42447169,42447166,1
42447174,42447169,1
42446932,42454522,1
42446945,42449938,2
42446991,42449956,1
276299282,42885400,2
42447207,42445189,1
42447149,42447144,2
607954910,2629162213,1
42447030,42449982,2
42838999,42882356,1
42446935,42453183,2
42446994,42449961,2
42447206,42443819,1
42447176,42445259,1
42447237,42442983,2
451074830,598054698,6
42447007,42449971,2
205019740,370880734,6
588178801,276320116,1
42480537,598202929,1
598054704,42519812,3
42439813,588455744,1
42447069,42447230,1
42866850,597237337,1
42447144,42444814,2
42447069,42447060,1
42446999,42448338,1
247224533,42424229,2
42446854,42453395,2
42447009,42448321,2
42446949,42449942,2
42447246,42440825,2
42446987,42448813,2
42494930,1258875710,1
42446935,42446934,2
42446977,42446971,2
42447323,42437188,1
2531682690,42422035,1
42446942,42449683,1
278609934,370759316,1
42447009,42447007,1
42447020,42447009,1
42839117,42874669,1
42446925,42448693,1
42447285,42437916,2
42938502,1241986499,1
42446999,42446998,1
42446925,42448701,1
42429890,2302133933,2
42446987,42446986,2
42447389,42432961,1
42447435,42432073,2
42446875,42449890,1
42446772,42453216,2
42446971,42446959,2
42496110,42496107,1
278642768,1272562895,1
42496115,42496110,1
42496093,42496091,1
42496098,42496095,1
42496107,42496102,1
42496102,42496098,1
42446942,42446941,1
42446945,42446942,1
42496095,42496093,1
42447105,42436917,2
596747423,293802328,5
42446949,42445656,1
42447237,42437451,1
42447308,42435359,1
42446934,42446933,2
42447295,42435341,1
42447235,42437436,1
42447230,42437428,1
42446879,42446875,2
42888633,42908901,1
42447281,42435335,1
42447278,42435333,1
42447126,42439399,2
42446889,42446885,2
42446933,42445411,1
42446994,42440459,1
42446825,42446800,2
42447179,42436619,1
42447187,42436644,1
42446849,42446854,2
42446562,42455007,1
42447115,42438498,2
42447199,42435395,1
42447192,42434384,1
42446800,42446849,2
247123651,61272887,2
42446640,42452314,3
42446504,42455751,1
42446849,42445286,2
42447208,42434129,1
42445924,42452353,1
42446363,42449550,1
42446533,42449886,1
42444457,2831728347,1
42839112,42866064,1
42447166,42434169,2
752658835,103115846,4
42447132,42435509,2
42910593,597443952,1
42446885,42442877,2
42446733,42447308,1
42741047,42759497,1
42910579,597443931,1
42446991,42438889,2
42838565,42882916,1
42446455,42454679,1
42446721,42446723,1
42446925,42440325,1
2821304136,2821304137,1
42446998,42436705,1
42496516,42474987,1
42447030,42436516,1
42839067,42865986,1
60927817,60927819,1
42839058,42866074,1
276210876,100662028,6
42446640,42446632,2
2821304146,2821304143,1
42455357,246649429,1
42447249,42428428,1
2821304137,2821304138,1
2821304143,2821304146,1
42496512,42473632,1
2844853153,42885757,3
42527617,598300223,3
243516350,750332277,6
42719445,471244433,3
247223720,42435264,1
42446701,42443680,1
42446986,42434085,2
42447076,42431678,1
42446889,42437289,2
42908896,2447703182,1
42446875,42437283,1
42447136,42429334,1
42447060,42431654,1
42447007,42432847,2
42446778,42440108,1
42446941,42434954,1
42446466,42446461,2
42447210,42424757,1
42446547,42446552,2
42741272,42747489,2
42447084,42430060,2
42444985,427845251,2
42446528,42446533,1
42446266,42454522,1
42446488,42445914,1
42446466,42447084,2
42446959,42432444,2
370912945,370912817,6
42446472,42446466,2
42446875,42434355,1
278638234,278638345,1
42741038,42741043,1
42446562,42436947,1
42446363,42445027,2
42494845,42517021,1
42446733,42437218,1
42446488,42445649,1
42446461,42446016,1
42446668,42437670,1
42446932,42429890,1
42446066,42456575,1
1773121034,1773121031,1
42446632,42438030,2
103215744,103180324,1
42741279,42741272,2
42446353,42445930,1
2459401771,42826933,1
42495871,42484237,1
42446800,42429577,2
42446293,42446291,2
2025188861,2025188844,2
2025188866,2025188861,2
596271084,42737584,3
42446041,42454189,1
42446632,42436181,1
42446723,42433163,2
42446266,42446270,1
42446164,42449828,1
42446270,42446932,1
42446072,42452809,1
42446270,42446275,2
42446138,42450456,1
42446721,42432352,1
42446138,42445843,1
42440854,1812608108,2
42446533,42436941,1
42446547,42436943,1
593915305,593915303,1
42446552,42436944,1
596788016,42438795,1
598054736,42492404,1
42446026,42452951,1
42445953,42453674,1
42446521,42436935,1
42446528,42436939,1
276096739,42844259,1
42741106,42741110,1
2028383634,2028383638,2
42844251,277046311,1
42741043,42741047,1
42446275,42442898,2
42446478,42436922,2
42741098,42741101,1
42445917,42454428,1
42446472,42436919,2
42446177,42446182,1
42741087,42741091,1
42735759,2028383634,2
42838766,42858334,1
42446353,42440452,1
42446617,42432241,1
42446132,42446138,1
42446161,42446164,1
42446036,42449187,1
42445520,42431165,1
42445417,42453187,2
42445924,42445926,1
598043810,598043784,1
42741110,42735942,1
42890438,42826850,1
42890454,42826823,1
1773121034,42439236,2
42446031,42448203,1
42446086,42446093,1
42446093,42446099,1
42446723,42426374,2
42446622,42428368,1
42446070,42446072,1
42445896,42451674,1
42446099,42445256,1
42740896,42743349,1
1773121031,42437626,1
42446066,42446070,1
598043811,598043803,1
42446016,42446455,1
42438476,278609760,4
2821304143,272195276,1
598054722,42486083,1
2089938148,2089938144,6
2821304138,272195276,1
42446041,42445733,1
42446093,42443264,1
42445976,42447228,1
42446072,42444487,1
42741091,42735954,1
42445899,42449308,1
42453624,449581627,1
42446013,42446016,1
42445666,42454006,1
42446221,42438066,1
42445840,42450456,1
42445731,42454189,1
42496091,42465926,1
42941870,42802543,3
588720448,246912427,2
42446293,42436756,1
598043803,598043797,1
42446266,42436748,1
598043787,598043811,1
42446275,42436753,1
598043789,598043787,1
598043784,598043787,1
598043787,598043789,1
42445972,42445976,1
42445903,42446701,1
42445950,42445953,1
42824399,607955129,1
1773121034,42434196,1
596788016,42430056,1
42741101,42733591,1
42446164,42439486,1
42445867,42448693,1
42445700,42453036,1
42445757,42451773,1
42445640,42455509,1
42445947,42445950,1
42511260,373867810,3
42439530,1919595927,1
42445936,42445941,1
42478283,598227919,3
42839056,42839058,1
42445896,42445899,1
42445908,42445909,1
42446398,42430973,2
42445917,42445920,1
42445916,42445917,2
42445909,42445910,1
276299282,42846791,1
2089938029,2089938015,2
42446386,42430713,2
42445899,42445903,1
42445910,42445651,1
42445888,42446266,1
42445667,42453011,2
2089938015,2089938012,2
42445498,42458267,1
42445909,42443950,1
2089937994,2089937982,2
42445664,42453007,1
2089938012,2089938011,2
2089938011,2089938003,2
42445885,42445888,1
42741118,42731099,1
42445903,42445365,2
103098504,114662167,6
42445823,42447182,1
42445941,42443612,1
42741030,42732974,1
42445916,42443804,2
42445920,42443807,1
2408421325,599270611,1
42445664,42445661,2
42445928,42440453,1
42446021,42438487,1
42445617,42452084,1
42445840,42445843,1
42445620,42452076,1
42445661,42449942,2
42446026,42439392,1
42445603,42452067,1
42446424,42425100,1
42446291,42429910,1
42445738,42447136,2
42446147,42434377,1
42445409,42456568,1
42494919,42494916,1
103162254,103245949,3
42445667,42445666,2
42445926,42438881,1
42445731,42445733,1
42445738,42445740,2
42446016,42436913,1
42445976,42437425,1
42786700,42885444,1
2569923492,2569923500,3
42446221,42428863,1
42445656,42446945,1
42446031,42435499,1
42445700,42445702,2
42446221,42428873,2
42446386,42424218,5
2844853158,42860617,1
42444832,42453177,1
42445409,42445411,1
588114612,588114548,2
42445867,42436575,1
42445651,42445649,1
42445656,42445653,1
42445651,42445914,1
42445953,42436511,1
42445653,42445651,1
42445740,42443042,1
42478277,598227894,3
42445666,42442933,2
42836198,42920362,1
42445916,42437358,1
42445930,42436701,1
42445263,42456091,2
42938181,42904586,1
42445888,42436746,1
42445498,42445505,1
42445885,42434800,1
42445413,42449926,1
42445392,42451126,2
42445843,42436640,1
42445827,42436647,1
42478164,598227849,1
42832523,277388572,2
246866828,42453417,3
42442918,1930487416,2
42445569,42444385,1
42421985,595250374,1
2028383638,2028361256,2
482611472,481250022,6
42446036,42429324,1
42445702,42436336,1
42445733,42436539,1
42445574,42442286,2
42445484,42445481,1
42445914,42432438,1
42445994,42429682,1
42445474,42445466,1
42445481,42445479,1
42445479,42445474,1
42445740,42436546,1
42445961,42429971,1
42445620,42440682,1
42445612,42440810,1
61269797,42423070,6
42445748,42436551,2
42866903,276320152,1
42445261,42450052,1
42445587,42440376,1
42492404,248607283,3
1934650086,731930674,6
42836338,42910339,2
42443965,427842141,2
42807755,597443954,3
42445426,42445430,2
42445411,42445413,2
42445404,42445896,1
42443965,427842069,2
42445374,42446935,2
595105581,248708583,2
42445711,42436316,3
42445417,42445420,2
42444833,42453158,1
42445011,42454433,1
476241567,276059532,2
42445392,42445390,2
2297358949,42920850,1
42835627,42931433,1
42445404,42445409,1
42838611,42838614,1
42838614,42838618,1
42889760,42825879,1
42445374,42445369,2
42445382,42445378,2
42445390,42445392,2
42445387,42445390,2
42445374,42445378,2
42445879,42429876,1
42445378,42445382,2
42445025,42454042,2
42445603,42437580,2
42445037,42455643,2
42445369,42445374,2
42445369,42445365,2
42445356,42445357,1
486871373,42480088,1
595105531,248708366,2
42445867,42428201,1
42445534,42439236,1
42445196,42450083,1
42445291,42446825,2
42494916,42480574,1
598308332,42465728,3
42445259,42447174,1
42444835,42453160,1
42445569,42433834,1
483584559,476241458,1
42445649,42433604,1
42445489,42439580,1
42445574,42436359,1
42445020,42452365,2
42445261,42445259,1
42445189,42447206,1
276062187,2408421319,2
42445232,42445230,2
1258875665,42517002,1
42445236,42445232,2
42445783,42427305,1
42445230,42445227,1
42445227,42445225,1
42445426,42435400,2
42444820,42456076,2
42446825,246866830,2
42444928,42453630,1
42838415,42838393,1
42445174,42445171,2
42444897,42454325,1
42445247,42443009,2
42445430,42435403,1
42435261,247223720,1
42445649,42430320,2
42896840,2262434175,2
42445365,42437644,1
42445411,42436751,2
42445409,42436748,2
42882977,42866657,1
42450656,370924677,6
2757485441,2757485453,2
42493375,42499982,1
42494916,42464827,1
42888758,42843183,1
42445039,42445037,2
42445219,42440131,1
42445390,42434974,2
42445357,42436037,1
1764647101,42429184,2
42874694,276065908,1
103162788,103207043,3
42445387,42434969,2
42445365,42434948,1
42444837,42451712,1
42445256,42438963,1
42445378,42434959,2
42445174,42440869,3
42874694,276065579,1
42445369,42434951,2
42445247,42436492,2
42444991,42444985,1
42445020,42445018,1
42445027,42445025,1
42445558,42428476,1
42445466,42430535,1
42458435,587812578,6
42445001,42444991,1
42446386,61275601,5
42445310,42434821,2
42882996,2402842565,1
482617546,482617550,1
42882987,2402842565,1
42444817,42450035,1
482617539,482617546,1
42493358,42513157,2
42444906,42444897,1
42445466,42428411,1
246866830,42436033,2
42444964,42444960,1
42445236,42436486,2
42445481,42428425,1
42445230,42436481,1
42445227,42436477,1
42444909,42444906,1
42445357,42431614,1
42444933,42444928,1
246866798,42436192,2
42445484,42427311,1
42445489,42427324,1
42461379,1369956650,2
42445569,42421960,1
42445025,42440163,1
42445357,42430571,1
42445466,42427300,1
42739770,42741038,1
588545728,2821304143,1
42445356,42430550,1
42445171,42436073,1
42444832,42444833,1
42444810,42446066,1
246866798,246906179,3
42493348,42514454,1
42444833,42444835,1
42752942,588114612,5
42888672,42841778,2
42444916,42429663,1
42445018,42432703,2
42445219,42429744,1
42445286,42429633,2
103111281,103222970,1
42888656,42841750,1
246866828,42431630,2
42445291,42429633,2
42444814,42444817,2
42444809,42444810,1
42445225,42429680,1
42445039,42435716,2
42445011,42437368,2
42444817,42443044,2
42445420,42423774,6
42445232,42429688,2
42444485,42452809,1
42739327,42746508,2
42533974,598043776,1
42444452,42453246,1
42444960,42437663,1
42445215,42429727,2
42908487,597443932,1
42445018,42435675,2
42445420,42422868,2
42444933,42435632,2
276069369,2089938146,2
42444991,42435657,2
422438819,422438821,1
598433545,2708237394,3
42444964,42435646,2
42445001,42434434,2
42444453,42444452,1
42444809,42436537,1
247221417,42442158,2
42444909,42435599,1
42786626,42852816,2
42444985,42433625,1
42453613,370893396,1
42445037,42431560,1
60918687,171245253,5
42444814,42436544,2
42444495,42447154,2
42888709,42832531,1
2799547029,106710490,4
42444822,42436556,2
42885753,42923790,1
42885751,42923772,2
42444500,42443052,1
42444829,42434215,1
42444255,42452620,1
482608660,599270611,1
246866830,246894565,3
42444832,42434226,1
371207282,42433404,6
42444835,42434237,1
42444458,42444457,1
42444479,42444480,1
42444827,42434205,1
1258875373,42501776,2
42444809,42434011,1
42444480,42444360,1
42444479,42444353,1
42443556,42445920,1
42444479,42428345,1
42444271,42440271,1
42444457,42438772,1
42444360,42444353,1
42494193,42474052,1
595314118,42458435,6
42444897,42429394,1
42444116,42452556,1
42512085,2422186265,2
42444928,42427477,1
42444820,42428047,2
42443570,62915527,5
42444353,42444479,1
1044184577,277481423,5
42443549,62915536,5
42443570,62915525,5
42444884,42427504,2
42444487,42434166,1
42444230,42444242,3
103112761,103159360,1
627905367,42428814,1
42444452,42438702,1
42443950,42452973,1
42838618,42801729,1
42444242,42444230,3
2433000860,2433000853,6
42492244,42527875,1
42493380,42493375,1
42444223,42444230,3
42444500,42434172,2
60925316,60925728,6
42444506,42434179,2
42444385,42431889,1
276061025,2408421303,2
42444129,42443928,1
42444458,42434131,1
42444271,42440270,1
42444049,42446977,1
42444129,42444116,1
42444255,42440356,1
42444453,42434122,1
42444480,42431889,1
42445711,246866828,3
42444242,42440356,1
42444116,42444129,1
1369956650,42492415,1
371206271,42451754,1
371206271,42451744,1
42443965,42444964,2
599270650,599270652,6
106074504,42795971,6
42444277,42437746,1
1722116498,1733614298,1
42492270,42521808,1
42444051,42444049,1
42444049,42443810,2
694854912,694854464,4
60007415,243516350,6
599270650,599270651,6
694854920,694855254,4
42443821,42450080,1
42888672,42815834,2
42444055,42442947,3
595314120,42433256,1
42443806,42443807,1
42443811,42445924,1
42444271,42433229,2
597443992,599270650,2
42434011,247224999,1
42448326,371037281,1
42443680,42451674,1
42443928,42444129,1
597324681,277386525,1
42443817,42446169,1
42433044,2640103270,1
42448506,2141026544,2
42492546,42509239,1
42443556,42454428,1
42444255,42433243,1
42444116,42437135,1
42443807,42443806,1
42492239,42515844,1
42443804,42445916,2
42443806,42445917,1
42885773,42900675,1
451066683,598202924,1
42443549,42453555,5
595314036,42443156,1
42443807,42443810,1
42443928,42440449,1
42443824,42443826,2
42444206,42431902,1
42443810,42443807,1
42443819,42443821,1
42443810,42444043,1
42492210,42510861,1
42443928,42437490,1
276060698,2408421303,2
279151954,42426747,1
42443804,42443806,2
42443528,42452353,1
2446054619,42842543,1
42836292,42858955,1
42443799,42442851,2
42444043,42434074,1
42443680,42445899,1
42786672,42823417,1
42786670,42823420,1
1919595927,1692433935,1
42444055,42434092,1
42444051,42434087,1
42443824,42438084,2
42444043,42432693,1
42786626,42823482,2
1919595916,1692433928,1
42443614,42446999,1
2297358949,42866526,2
486819531,42461379,6
42444242,42427254,1
42443975,42433644,1
42443674,42443676,2
42443677,42443676,2
595314040,42437156,1
246866828,246866830,3
42444081,42430951,1
246866830,246866828,3
42442273,42456197,1
42442913,42449928,2
42443329,42443326,2
42443027,42456060,1
42737705,42761233,1
42443563,42443561,2
42443528,42445926,1
42443614,42443615,2
42443561,42445011,1
694854464,694854466,4
1258875665,42464621,3
42443532,42445020,1
42443534,42443532,2
42493251,42475498,1
479717820,588191840,6
42443819,42435230,1
42443413,42447295,2
42492524,42497737,1
42492524,42497734,1
597328336,42901476,3
42443085,42456115,2
42443621,42440567,1
42443406,42447285,2
1773060099,588455744,1
42443810,42434077,1
42443403,42447273,2
42443811,42434077,1
42443054,42456084,2
246923513,587987721,2
42938502,42826816,1
42901588,588181373,1
42443826,42432324,1
42433870,2216963516,1
42443061,42456091,2
42443332,42443329,2
42442977,42455675,2
42443403,42443388,2
42443081,42453709,2
42492415,42497737,2
42443426,42443413,2
479715943,479717820,6
42491173,42535541,1
42443406,42443403,2
42443671,42434268,1
42443020,42454701,2
42443426,42442567,2
42443388,42443381,1
42443381,42443373,1
595314119,42425348,1
42443676,42434285,1
42482165,598033029,3
42443268,42446086,1
42833397,42935204,1
42443366,42443363,2
42443363,42443361,2
1533280148,427842140,1
371206270,42428003,2
42442952,42455934,3
42443366,42442514,1
1773082410,1692433907,1
42443381,42442534,1
42443353,42443349,1
42442937,42455929,2
42443346,42443344,2
42443344,42443341,2
370901769,42423039,2
42442943,42453000,2
42436788,1919595916,2
42443336,42442432,1
42443349,42442475,1
42443353,42442480,1
42442918,42455915,3
42443313,42443310,1
42443347,42442463,1
42443561,42435671,2
42436788,1919595927,2
42443077,42450066,2
277029610,597363919,5
42833332,42935217,1
42443068,42450057,2
42443072,42450061,2
42443532,42435680,2
42443040,42450030,2
42443612,42432825,1
42443615,42432856,2
42443618,42432867,2
42817491,276209383,6
42737547,42758053,1
42442931,42454006,2
42443078,42449427,2
277386426,597311189,6
42443264,42443268,1
42443050,42450037,2
42442955,42452882,2
42492412,42492409,2
42443264,42443263,1
42443263,42443268,1
42443336,42437384,2
42443000,42449991,2
42492219,42497784,2
42442848,42455867,2
42492409,42492404,3
42443037,42450028,2
42443029,42450025,2
42443671,42430265,2
42442935,42453008,1
42443563,42432706,1
42443305,42440934,1
42884832,42909564,1
42491478,42520579,1
42443666,42429521,1
42446986,100522728,1
42443048,42448745,2
42442937,42449945,2
42835666,42858888,1
42443534,42432598,1
42491226,42527806,1
486819536,1538237264,2
42442843,42453601,2
42492210,42496432,1
1807940789,42442557,1
42443116,42444458,1
42442948,42449954,2
42443373,42436985,2
42443570,42430680,2
42442939,42449947,2
42443674,42427386,1
42443361,42437050,2
42442902,42436754,1
42442959,42442957,1
42492213,42492210,1
42443052,42444506,2
42442895,42449918,2
42836343,42836338,1
42443024,42446472,2
42442959,42448379,2
42442983,42447235,2
42443058,42445261,2
42443119,42443118,1
42443099,42443105,2
42442891,42449906,2
42443588,42428402,1
42443363,42435317,2
42443044,42444820,2
42443353,42435310,2
42442881,42449893,2
42443066,42443068,1
42443413,42432744,2
42443341,42435283,2
42443096,42443099,2
42443092,42443096,2
42443332,42435269,2
42443085,42443088,1
42442862,42449886,2
42442889,42448701,1
42443077,42443078,2
42443009,42445236,2
42443078,42443081,2
42442889,42448707,2
42443326,42435265,2
42492540,42482461,1
42442960,42442959,1
2422186264,2422186263,1
42443050,42443048,2
42443058,42443056,1
42443061,42443058,2
42885428,42885432,1
42443052,42443050,2
42443056,42443054,2
42885432,42885123,1
42442933,42445664,2
42935137,42916766,1
42443048,42443046,2
42443046,42443044,2
42443024,42443020,2
42443042,42443040,2
42885397,42885400,1
42835415,42860184,2
42492303,42487066,1
42442877,42446879,1
42443677,42422258,3
42443341,42432558,2
42442914,42445382,2
42442914,42445387,2
1061531717,595314103,1
42443088,42439497,2
42442947,42444051,2
42443268,42434165,1
42442983,42442977,2
42466273,1372888563,2
42532193,598043789,3
42442902,42445417,2
2025188844,42741279,2
42442842,42443127,2
42442910,42442906,2
42442935,42442933,1
596271288,596271291,3
42442850,1773121034,1
42442949,42442948,3
42442939,42442937,2
42442947,42442943,1
42442943,42442939,1
42443298,42430889,1
42466219,1372888548,2
42442933,42442931,1
42442931,42442918,1
42442913,42442910,2
42443032,42439406,1
42442914,42442913,2
42442851,42442850,1
2821304143,42456492,1
42442906,42442902,1
42443326,42429998,2
42442794,42446398,2
42443029,42438506,1
42442898,42442895,2
42443263,42431293,1
42442586,42451540,1
42442870,42442862,1
42442955,42440465,1
42836093,42836084,1
42443068,42436651,2
42443347,42428061,1
42836084,42836082,1
42443165,42428846,1
42443280,42427915,2
42435434,588455744,1
42443044,42436549,2
42442850,42442848,1
42442843,42442842,1
42443027,42436921,1
449618006,449618008,2
42443081,42435398,2
42443072,42434386,2
42442625,42448655,1
42442952,42438894,1
588455737,278609934,2
42443037,42435516,1
42491236,42514447,1
42442889,42440330,1
42443156,42429716,1
588455738,278608571,1
42443381,42424439,2
42451126,370912945,6
42442791,42442794,2
