begin_node_id,end_node_id,Length
42442947,42444051,215.991
42443268,42434165,86.961
42442983,42442977,79.342
42466273,1372888563,220.997
42532193,598043789,43.561
42442902,42445417,229.624
2025188844,42741279,78.134
42442842,42443127,52.216
42442910,42442906,81.692
42442935,42442933,77.879
596271288,596271291,109.232
42442850,1773121034,214.189
42442949,42442948,84.8
42442939,42442937,87.446
42442947,42442943,79.625
42442943,42442939,79.456
42443298,42430889,131.425
42466219,1372888548,220.16
42442933,42442931,79.226
42442931,42442918,78.903
42442913,42442910,74.024
42443032,42439406,80.515
42442914,42442913,85.365
42442851,42442850,77.504
2821304143,42456492,66.796
42442906,42442902,77.76
42443326,42429998,79.713
42442794,42446398,120.038
42443029,42438506,80.07
42442898,42442895,80.391
42443263,42431293,571.432
42442586,42451540,187.585
42442870,42442862,83.675
42442955,42440465,79.396
42836093,42836084,202.026
42443068,42436651,162.545
42443347,42428061,86.971
42836084,42836082,170.162
42443165,42428846,84.465
42443280,42427915,271.897
42435434,588455744,85.282
42443044,42436549,79.481
42442850,42442848,76.921
42442843,42442842,83.038
42443027,42436921,89.134
449618006,449618008,69.129
42443081,42435398,158.237
42443072,42434386,79.23
42442625,42448655,132.349
42442952,42438894,79.584
588455737,278609934,88.639
42443037,42435516,80.176
42491236,42514447,81.662
42442889,42440330,83.745
42443156,42429716,71.435
588455738,278608571,126.663
42443381,42424439,271.593
42451126,370912945,41.709
42442791,42442794,76.799
42443054,42434175,89.325
42443127,42432083,142.18
42442589,42448605,225.07
42443165,42429716,167.243
42442957,42436710,78.186
42442613,42447399,132.023
42442963,42436527,79.476
373268478,373268484,88.717
42442255,42458267,160.678
103162783,103133187,58.265
42833316,42833312,115.583
42423674,1792535231,187.44
42492038,42469391,72.69
42442469,42443280,274.266
42833591,42904473,78.92
42443310,42421974,77.608
42442948,42434090,73.443
42442891,42436590,78.524
42442881,42437287,74.335
42885444,42873425,110.972
42442848,42437333,76.952
42421985,2061592973,80.664
42443349,42421803,80.481
42442961,42432861,85.717
42442664,42442671,80.288
42736703,42764819,95.931
42442918,42434965,79.908
42443000,42431681,79.042
42442656,42442659,76.522
42442276,42454423,161.37
42442565,42443413,275.078
1812608108,42440854,378.488
42442635,42442638,78.767
42442642,42442645,80.018
42442638,42442642,79.455
42442977,42431659,79.501
486869939,42437074,148.744
103112577,103112761,80.458
42443009,42429693,76.514
42442937,42432464,82.564
42443020,42430068,80.502
42443040,42429340,85.95
42885759,42860618,100.753
42492270,42475949,58.42
42443280,42421769,75.945
42443118,42423189,80.322
42442552,42442555,76.915
42442574,42442575,79.114
42442857,42434142,75.75
42442561,42443406,272.706
42442586,42442589,43.657
42442577,42442578,80.346
42442584,42442586,97.711
42442578,42442577,80.346
42442555,42442557,79.191
42442565,42442567,80.916
42442569,42442571,82.518
42442567,42442569,77.094
42442557,42442559,80.126
42442534,42443381,272.957
42442559,42442561,79.888
42443165,42421865,246.567
42442659,42438257,79.696
42442534,42442542,86.95
42442549,42442552,83.291
42435485,1918039869,98.68
42442528,42442534,85.251
42492409,42469212,80.078
42442502,42443363,273.094
42442645,42438024,78.539
42833515,42904507,87.636
42442628,42439213,79.605
42442877,42431464,155.866
42442502,42442514,79.951
42442480,42443353,273.277
277482762,1369722087,172.586
42445598,1170604778,144.099
42442651,42433339,85.071
805771586,42453601,84.407
42442445,42443341,273.667
42442862,42430898,73.809
42442492,42442502,79.723
42442895,42429900,77.241
42442475,42442480,86.812
42442604,42438836,83.8
479847986,42531876,44.513
42442445,42442451,81.007
42442432,42443336,273.731
42443116,42422168,54.509
42449689,106705774,50.657
42443105,42422086,80.262
42442451,42442459,79.224
42442422,42443332,216.789
694855254,296856881,51.802
42442410,42442415,78.818
42491136,42505442,42.458
42435272,248709587,86.922
42442404,42443305,272.819
42442561,42437918,79.762
42835637,42835633,79.002
42835633,42835627,79.351
42442671,42433017,57.783
42442571,42437222,79.612
598202957,42493380,770.906
42442575,42437142,88.002
42442684,42433020,83.351
476241497,483584559,41.787
42442609,42435940,78.35
42442584,42429827,218.586
42442415,42439464,80.869
219863957,278607894,71.035
42835569,42835573,86.385
42442961,42423565,76.588
42442580,42435354,78.94
42442574,42435360,185.664
42442577,42435367,162.595
42442247,42445498,164.11
246912427,42511260,2795.87
42442514,42436990,79.532
42442459,42438862,82.822
42442569,42435359,271.233
42835549,42835551,76.307
42442613,42433797,78.867
42835551,42835569,152.993
42446723,2141026500,228.427
2318033748,307870558,244.257
42491439,42491444,57.889
42442722,42429452,79.751
599270645,481250111,434.225
42490968,42505415,86.054
42491444,42490968,43.344
42442273,42442269,76.101
42442469,42433567,80.549
42737723,42719500,92.561
42442255,42442247,82.204
42442542,42433252,79.345
42438018,589927880,87.211
42442480,42434160,85.616
42442117,42445215,159.755
42440951,42450426,79.679
42441668,42441670,82.522
42442417,42428601,117.617
42442291,42436088,69.143
622232010,597294496,377.851
1930487416,42453999,78.645
42442578,42429714,74.171
42442164,42442175,111
673008453,42440271,74.04
42442158,42442164,182.811
673008453,42440277,48.815
42442286,42436567,72.681
42735692,42778545,215.736
42442432,42432564,85.699
42442123,42442117,78.92
42491540,42482561,44.438
42442723,42423101,86.211
805771586,42442842,228.408
42834948,42843048,82.293
42833612,42885773,82.331
42451402,370880759,171.793
42442230,42437605,80.418
595314111,61257626,1261.008
42442128,42438906,80.91
2821304137,42429562,159.107
42442247,42435472,82.315
42491139,42491136,41.451
42443127,1773082410,114.041
1930487416,42449685,61.147
42491625,42477222,139.029
42833574,42885759,95.515
42442276,42433577,80.347
42442432,42428634,40.872
42441670,42441654,81.563
42441903,42441299,79.622
42833515,42885751,96.755
42833561,42885753,79.093
42442415,42428590,247.232
598202929,42480534,61.597
42442584,42421852,96.976
42442269,42432156,163.741
42917418,277787301,172.797
42491656,42472136,99.814
595254573,247123651,162.262
42441926,42441942,86.51
103162181,103125418,164.976
42442286,42430154,148.553
1812608108,246890579,81.375
42441913,42441926,78.646
42441670,42441668,82.522
1242159811,277482205,360.139
42442463,42421772,86.469
42442269,42428441,80.679
1773066054,42433537,60.773
42441774,42441777,83.328
42736334,42748535,87.519
42441942,42437223,80.854
42803880,597443992,353.294
42885751,42833515,96.755
42442404,42421982,81.357
42885762,42833591,79.087
276318084,2053820238,98.703
588178801,2799547042,41.048
42833618,42874646,82.546
427842125,427841043,64.219
42441521,42437005,89.129
42441526,42441521,82.154
1533280148,42434427,58.927
42491627,42465236,177.772
42833321,42882973,79.178
42441654,42441670,81.563
486868873,42437108,147.845
42736243,42746255,86.077
42491616,42465233,59.471
42441535,42441526,71.432
42441668,42438867,80.963
480217241,479847987,51.98
480217241,479847986,63.534
2404083356,2837053797,433.611
42441569,42441564,86.341
42441564,42441569,86.341
42490105,42504024,83.985
486868873,42432108,98.587
278637105,1272562910,51.579
278641497,42448483,132.75
103855864,661993821,116.301
598202925,42463657,54.36
589928037,371337145,141.278
42474811,1970262955,168.63
42441535,42437058,81.861
42736335,42736334,51.727
42489991,42509258,42.863
42736717,42725008,66.041
42429521,588593097,78.589
103111330,103112577,72.449
42866451,276204366,63.765
295229623,103876754,66.999
42441654,42431007,149.128
2312641457,42464848,156.496
42833309,42874050,73.345
42441654,42432572,82.492
42932888,42932884,85.344
42883059,42904211,67.591
2141026498,595703198,86.934
42932884,42932888,85.344
42735812,42749525,79.172
370880761,205021629,246.108
42440946,42453472,108.711
42441587,42433569,84.102
42441564,42434161,86.269
42736247,42736243,138.481
42441668,42431009,180.511
42441257,42441263,79.925
427842141,427842134,82.271
42932829,42932839,159.444
42932839,42932829,159.444
42490467,42490380,80.888
42441299,42441283,329.672
370880759,205020852,66.662
42441283,42441913,82.026
42441263,42441257,79.925
42441283,42441276,251.058
427842140,427842069,40.138
42441283,42441299,329.672
427842140,427841050,182.076
246913431,42446640,95.323
42441276,42441283,251.058
42440104,42440108,91.252
42935204,42833397,43.998
42440350,42454798,78.665
42433554,588455700,85.037
42440825,42452040,164.254
42490577,42483551,70.164
42736713,42718381,90.01
60810758,530475880,658.087
42441564,42431037,241.24
42490377,42490375,80.918
42490380,42490377,77.636
277481443,1369722081,310.659
42490932,42471615,71.003
42441526,42431078,142.883
42490356,42490348,51.105
42735954,42741030,90.57
42735942,42741087,122.471
42440943,42449089,75.943
427842069,427840968,93.864
42734926,42767049,117.243
42440679,42453700,71.728
597688919,461040429,295.842
42440253,62915536,77.439
42441257,42437156,89.44
42440960,42445033,81.714
589928187,371321235,199.699
42445587,2141026540,268.026
42441535,42425348,324.91
42440934,42445039,80.61
42833012,42874076,207.595
42440918,42445711,225.117
42440686,42452076,68.589
42445769,402480678,69.705
42440686,42452084,73.185
593839894,42430664,77.187
42440934,42440935,273.073
42734870,42767011,45.049
42440935,42442404,77.747
2148166693,42471722,82.643
42490348,42484219,86.091
406048768,589099881,63.136
42856651,482539630,248.375
42441587,42421778,81.113
42440785,42445617,134.662
42433229,278609934,98.693
42441276,42431193,151.009
42440960,42440966,273.848
42440792,42445620,134.238
42441569,42421820,85.097
42441263,42431193,66.944
42440565,42448406,78.659
42440869,42440873,82.269
42835573,42788904,237.892
42440553,42452396,82.991
42440854,42442291,77.537
42833059,42866526,133.199
42932884,42917872,127.454
42441254,42429718,72.553
42440567,42448406,79.269
42440854,42440869,42.398
42440869,42440854,75.787
42440469,42452882,79.493
42440825,42440820,76.566
42440850,42440854,97.243
42445310,358447541,181.478
589928259,589928201,61.268
1431790464,2569923500,185.971
42445215,2141026510,266.82
42433302,588455859,131.328
42932488,42927001,201.347
593839894,42430651,78.862
42884844,42831212,77.459
42440527,42448568,81.389
42433324,588455859,49.441
42440785,42440679,79.92
42834180,42826636,83.505
42440737,42440743,229.089
42440463,42449961,79.314
42440743,42440737,229.089
42440323,42453310,78.92
42440737,42440729,216.117
42440729,42440737,216.117
42489993,42484186,67.954
42440686,42440682,140.53
42440290,42453943,64.433
42440810,42438038,138.421
2422186265,622232072,76.361
42440743,42439006,212.489
2422186263,622232002,84.373
42440754,42439001,221.525
42440567,42443621,42.322
42440966,42431563,79.303
42734886,42757621,118.804
42440682,42440679,134.254
42440754,42437830,167.736
597325461,42901466,205.119
42440459,42446991,79.507
42440721,42434352,110.743
42882974,42882975,79.179
42440453,42445930,79.136
277385050,597269956,72.693
42440710,42438784,184.859
42440810,42435451,77.267
42440408,42447428,73.815
42440754,42436957,88.358
42440628,42440639,202.312
42882975,42882977,78.784
42440935,42430749,275.519
42440951,42430375,310.638
42440737,42436942,87.555
42440729,42436941,87.455
42440079,42457282,50.85
42882983,42882987,79.167
42440729,42434352,154
42440449,42443928,272.32
2028328018,2025209406,79.159
42440170,42454042,81.185
42440829,42433573,81.431
42734894,42753817,156.412
42440326,42448701,84.098
42440323,42448693,85.563
42833059,42855140,94.275
42440465,42442952,79.521
465132522,42519202,65.122
42440545,42440553,229.642
42440804,42432246,71.947
42440376,42445587,80.865
42440639,42437401,89.992
42833321,42833316,309.685
42440325,42440326,154.235
42440270,42444271,87.273
42440453,42440452,155.149
42440476,42440469,130.109
42734120,42775278,80.346
42832478,42872054,69.705
42440829,42430135,71.872
42440356,42444242,66.287
42440313,42445950,155.406
42440356,42444255,164.046
42440743,42431470,85.636
42440465,42440463,216.77
427841011,427850840,155.036
42440469,42440465,228.379
42440456,42440453,148.18
42440463,42440459,153.653
42440459,42440456,142.297
387184869,42448707,85.925
591454081,42454642,119.973
42440565,42436716,87.019
42440798,42429637,79.456
42440798,42429636,157.609
1773066054,1773063789,115.861
42440452,42440153,79.639
42440729,42431459,87.189
277028983,2089937973,131.969
42440815,42428433,156.744
42440820,42428433,82.428
42440721,42431452,99.24
42440710,42431490,87.591
42440697,42432066,140.854
42428814,627905367,80.863
593909375,593909360,104.182
591454081,42452008,80.223
42440710,42430253,310.788
42440449,42438531,128.001
42440815,42427316,66.824
42440527,42436115,68.638
42440847,42426089,45.043
42440810,42427316,75.054
42440388,42440385,79.733
42440710,42429373,87.192
42932888,42900660,100.188
42440838,42426089,151.998
42489486,42490356,127.042
42440356,42440353,86.497
103159360,103162783,136.46
42440449,42437503,119.617
597844574,1258875424,83.276
42440340,42440343,58.937
593909400,593909360,52.68
42440353,42440356,86.497
42440353,42440350,62.181
42440343,42440345,85.152
42440350,42440353,62.181
42440350,42440270,103.117
42440153,42445928,155.153
597844574,1258875665,142.106
482661734,482671987,273.805
42440721,42428493,80.52
42440335,42440287,95.507
42488527,42519271,70.582
42440335,42440340,71.147
42440108,42440104,91.252
427841050,427841071,249.686
42440282,42440284,62.841
589928040,589928029,78.968
42440385,42438275,79.744
42440838,42424395,83.812
1773066054,1773060099,49.796
42439887,42453258,268.2
593909360,593909400,52.68
593909360,593909375,104.182
589928020,589928037,79.451
2087152354,1398594289,150.744
589928038,589928033,79.26
589928037,589928038,79.549
42440284,42440287,69.987
589928033,589928040,79.369
42439868,42453251,266.394
42932492,42908517,93.609
42440271,42440270,48.098
42440277,42440280,51.146
42440280,42440345,129.034
42440280,42440282,93.352
42440270,42440350,103.117
42439858,42453236,267.191
42440271,42440347,109.403
427841034,427842125,95.042
486867490,42437106,147.164
42440270,42440271,48.098
293351273,103878112,40.237
427841034,427842140,97.616
42440325,42438174,78.511
42437693,371247627,166.003
42833325,42833321,81.625
42440146,42440144,85.316
427841023,427841011,121.861
371038821,593300940,80.449
42440918,246890279,75.295
427841043,427841050,100.886
427841023,427841034,102.63
42488330,42520740,154.001
42881130,42926712,182.449
42440408,42432094,114.602
42440381,42433779,78.543
42433581,1919595917,76.424
42433581,1919595916,80.379
1672106382,595254571,78.291
42440170,42440163,273.681
427841011,427841023,121.861
42440112,42440122,79.39
42440313,42434346,61.5
42440138,42440144,48.064
42440854,246890279,281.159
427840984,427840979,75.898
427840973,427840968,101.965
427840979,427840973,103.748
42440131,42440134,79.503
427840957,427840949,192.053
427840965,427841023,42.191
42440345,42433330,55.946
427840968,427840965,48.214
42833332,42833328,201.63
42440122,42440125,80.039
427840965,427840957,68.669
42816050,42816054,78.966
427842140,1533280148,77.54
42440376,2141026505,266.705
42437951,42433281,96.855
42439006,42439001,224.399
276062171,476241462,221.645
42439981,42435668,273.794
42439984,42439981,79.489
42440163,42435684,273.808
42832996,42841755,207.411
42440873,246887345,48.49
42440072,42440075,80.198
561035372,595352904,56.326
42440056,42440059,79.327
42440069,42440072,78.459
42440065,42440069,79.344
42440025,42440022,87.912
42833250,42833309,53.837
1773063787,42446617,77.19
42440847,246887345,77.879
42440059,42439228,78.387
486867490,42429769,68.363
42833250,42833248,184.799
295228007,103886354,181.892
42440004,42440001,78.753
42440015,42440012,78.852
42440020,42440015,80.447
42440108,42437196,98.939
42440009,42440004,78.212
42440012,42440009,80.077
42440075,42438018,80.46
42439994,42439990,79.251
308679528,1793478690,104.606
42440347,42429353,44.412
42440345,42429354,48.509
308679524,1793478670,48.59
482661734,482661024,68.331
42439996,42439994,80.022
42734113,42754847,88.192
2433000853,106074504,700.261
42439955,42439952,79.483
42439968,42439964,78.391
42884844,42804745,58.493
42439972,42439968,78.765
42734868,42734870,98.199
42935217,42815810,203.575
42439960,42439955,77.139
370898426,42423549,1029.987
42440313,42427762,78.672
42440353,42427254,72.651
42440163,42432594,79.793
42440287,42428385,133.512
42440144,42432929,137.141
42440153,42432580,79.42
42439860,42439861,86.084
42439878,42439873,77.44
1672106382,595245925,81.339
42439981,42437363,85.585
42733958,42761245,80.366
42439952,42437654,84.191
42439891,42439887,86.389
2629162214,2629162213,85.58
42734902,42730749,173.683
42439873,42439868,79.86
42439783,42442722,76.742
42439873,42439878,77.525
42439861,42439860,86.095
42439868,42439873,79.838
42440290,1431790464,141.981
42439580,42440815,102.905
371034158,1775176474,134.727
42440131,42429747,79.845
42440104,42431210,89.171
427842134,42443975,142.071
42439842,42439840,78.652
42439972,42435660,272.777
42439964,42435654,274.062
42439830,42439826,81.328
1272562895,278642254,161.559
42439485,42449828,79.944
42833328,42824112,201.111
42439826,42439823,87.585
42439960,42435650,273.408
42883005,42856566,306.35
42440144,42429827,79.795
42439389,42452951,80.641
42439096,42459436,66.062
2028328040,2028328018,52.61
42440125,42429747,79.926
42432556,248709587,86.626
42439416,42451754,82.932
42440001,42432585,80.518
42882987,42856551,306.615
42832999,42832996,79.149
42439203,42456543,74.598
42440022,42431549,86.525
42439887,42436003,83.822
42439964,42433611,78.075
42833185,42826038,133.503
42439813,42437749,112.725
2028328023,2028327964,78.554
42439990,42428297,79.305
42836082,2297172754,99.636
42427335,2854054927,48.61
42440025,42430390,273.998
42439489,42447201,79.874
42432540,248707601,70.556
42439836,42435618,273.99
42440015,42430371,273.268
42440009,42430363,273.482
42439823,42435596,274.156
42488999,42484162,74.62
42439834,42435610,273.866
42440001,42430358,273.395
42439416,42448257,80.2
42439996,42430352,273.17
2028327964,2028328040,74.496
42439994,42428303,41.892
42440022,42428329,174.764
42833397,42817377,90.509
42439990,42430347,273.201
42439409,42448254,80.402
1381944089,60810564,987.362
42885123,42786700,56.783
42439403,42448238,80.608
42833349,42817418,79.287
42439203,42453310,74.092
42440020,42428321,118.571
42440012,42428313,89.389
42833316,42818515,137.909
42439399,42447115,81.353
42440004,42428310,79.131
42438906,42442123,79.39
42833312,42810494,134.484
42439553,42438788,80.463
2089937932,42917418,68.282
42931844,42908259,40.258
597844756,42497588,43.302
42439968,42428277,98.948
42439392,42446031,80.819
42439955,42428258,197.455
597844756,42497580,65.142
42439550,42440838,48.156
42439563,42439567,228.25
42439181,42451787,76.69
42439580,42439581,76.979
42833340,42815810,159.442
42833276,42817462,80.52
42439078,42454742,66.164
42882973,42849730,80.161
42439830,42430257,273.62
42833257,42817446,79.361
42439323,42446889,76.826
42439561,42439563,215.818
42439191,42451018,168.88
42833259,42817450,80.099
42439559,42439561,154.285
42439553,42439556,154.173
42439559,42438798,80.243
42439345,42445574,80.845
42488408,42497691,76.311
42439842,42430277,274.273
42833248,42817377,207.076
42439563,42438802,80.068
42439537,42439542,81.073
42439389,42439392,154.362
42432308,1918039869,67.544
42438961,42456335,78.121
42439406,42443029,81.908
42439527,42439530,163.124
42439530,42439335,77.693
42439170,42449893,74.387
427842145,42433625,45.719
42439834,42429661,74.472
42439588,42435844,140.779
42439823,42429375,87.196
1904847201,42919829,171.096
42439497,42439498,227.866
42432308,1918039898,65.424
42439490,42439497,215.977
42439489,42439490,154.592
42439598,42432954,80.152
42439527,42436779,76.029
42439280,42444909,74.587
42439551,42436763,59.051
42439542,42436796,77.488
42439443,42439440,78.117
42439840,42427426,78.758
42439836,42427374,74.139
42439599,42432957,62.457
42733534,42758642,99.347
42439236,42445558,72.801
42439207,42445612,139.866
42439399,42439403,154.459
42439406,42439409,228.183
42439403,42439406,215.971
42438894,42442949,79.478
42439551,42430143,75.532
42832526,42832525,41.071
42438908,42453236,80.121
42427411,588593611,82.323
42439070,42449067,81.042
42438984,42451564,309.875
42439490,42435231,79.755
42439498,42435237,79.802
42439497,42435234,79.773
42439440,42435422,76.93
42439335,42439345,178.338
42488212,42497662,89.614
42439486,42435211,79.699
42832531,42832526,44.084
482661024,482661734,68.331
42439443,42435642,274.126
42439556,42430052,81.129
42832503,42832499,77.804
42832512,42832506,60.287
42832525,42832523,53.49
42439070,42446521,172.563
42832506,42832503,79.576
42439178,42442881,74.765
42439275,42439830,74.683
42439561,42430063,82.708
42882916,42842354,56.625
42439286,42439295,139.935
42832499,42832494,79.683
42439567,42430075,84.206
42439280,42439286,273.989
42832494,42832489,140.75
42440253,61275601,80.047
42881458,42882970,80.588
42439567,42428012,216.859
42432054,1918039896,142.63
42439345,42436364,150.776
42438891,42449956,80.127
42438949,42447176,79.583
42488270,42491439,55.328
42883028,42836513,58.123
42438889,42446987,79.599
42438920,42447336,79.623
42439464,42430989,276.065
42439203,42438849,85.926
42439275,42435603,273.997
42439464,42429999,79.417
42439191,42438362,84.622
42438772,42447207,79.724
42439236,42434140,44.549
42438881,42445928,79.615
42439454,42428590,78.889
42733194,42759735,83.576
42439207,42435470,71.022
42439099,42439096,134.999
42438971,42443061,80.337
427841071,42451695,102.939
295228009,103856534,45.591
42439228,42434314,79.012
42439213,42434340,78.311
42439335,42430167,82.219
42439006,42440743,212.489
42439001,42440754,221.525
42437465,42448430,115.679
42880319,42896819,78.344
42438795,42438791,145.984
42438886,42438881,148.028
42809611,1414020846,56.209
42932921,42855364,85.392
42439001,42439006,224.399
42439096,42436152,144.832
42439029,42438228,58.797
42486600,42535632,78.968
42438859,42443346,86.18
42439286,42429664,74.292
427840949,427804196,81.238
42438963,42438961,153.934
42438973,42438971,229.008
42439272,42429657,74.529
42733809,42735759,101.045
42438923,42440138,79.072
42438509,42452956,79.908
42438889,42438886,142.478
42439001,42436947,88.184
42438953,42438949,154.188
42438867,42441668,80.963
42438836,42442604,83.8
42438300,42458943,76.921
42438774,42444458,85.861
42438949,42438947,142.802
42438891,42438889,154.589
42439236,42428471,121.858
42487311,42511716,154.31
42733591,42741106,120.497
272195272,1538237264,44.035
42438894,42438891,215.73
42880331,42910092,207.535
42883002,42824169,299.854
42438832,42438306,85.606
42438836,42438839,126.722
42438503,42450025,80.245
595105531,42455929,84.538
42438672,42444933,157.278
42438784,42440710,184.859
42438859,42438862,274.272
595105496,42455934,66.829
42438928,42435354,80.681
42882970,42826064,138.806
476025020,476025435,54.221
42438805,42439567,79.954
561035330,595314103,79.915
42438800,42439561,80.154
42488516,42471133,79.427
42439073,42430249,274.011
42438702,42442128,148.833
42428345,588546798,69.251
42439073,42430828,83.12
42438791,42439556,80.384
476025008,476025020,916.896
103207071,103207075,262.652
599270651,2408421436,84.029
42438798,42438795,142.236
42438805,42438802,227.976
42438825,42438304,86.737
247085079,593839894,269.131
42438800,42438798,154.515
42438819,42438300,73.51
103207060,103207063,52.417
42438468,42438471,58.483
42438173,42453310,84.513
42438795,42436481,86.17
42733681,42733678,204.642
103207043,103207045,71.783
42438791,42438788,154.409
42438819,42437841,157.933
42438772,42438774,154.469
42733686,42733681,191.885
42438544,42445888,154.373
42488442,42470376,82.115
42882973,42824118,300.33
599270611,2408421292,159.288
42438498,42447105,88.112
42438798,42436484,85.97
42438802,42436489,85.536
595105472,42453000,98.684
42438506,42443027,88.22
42438973,42430488,78.152
42932948,42846151,78.687
42438487,42446026,80.598
42432071,1919595924,140.845
42438849,42434360,68.914
42438788,42436475,86.53
1170604778,42445598,144.099
42438155,42453934,80.893
42438953,42430482,78.695
42431413,248709587,188.878
42438963,42430474,79.92
42442963,371034162,93.131
42438881,42432580,155.263
42733524,42735692,77.349
42438471,42438476,58.178
42438836,42428892,269.967
42438531,42440449,128.001
42733530,42733526,158.089
42733534,42733530,61.92
103207063,103201208,183.224
42856258,597294497,60.92
42733526,42733524,285.916
42488429,42467024,85.51
42438529,42438531,61.017
42438785,42431491,82.246
42438819,42430989,109.83
589928029,2831728349,79.312
42438867,42428072,81.929
279609722,597443942,85.165
42438531,42438529,61.017
42932839,42841815,73.686
42832478,42808177,174.205
595105581,42442948,217.145
42438862,42428063,79.74
42437949,42456303,150.637
427841071,42434465,62.767
42438506,42438509,228.46
42437845,42458943,82.7
42438529,42436974,74.038
449617997,451052015,84.851
42438498,42438503,154.526
42438529,42437505,54.136
42437990,42453700,53.926
42438839,42427649,109.353
42438463,42439181,212.031
42437996,42432108,110.023
42487311,42483950,45.992
42438300,42438819,73.51
42438257,42442664,78.438
42438547,42434807,78.547
42881950,42845815,149.627
42438784,42428493,90.16
42438463,42438362,383.86
42879545,42919687,78.376
42438809,42427036,45.688
42437996,42452076,42.633
42476728,598043776,174.003
42438544,42434800,78.206
276320116,276318043,198.492
42438292,42442613,80.513
42438859,42424225,274.167
103207045,103194948,92.565
42487555,42487558,90.018
42438306,42438832,85.606
42486594,42516043,79.436
42932492,42849753,162.997
42438928,42421852,171.122
42438362,42439191,84.622
587812578,587812665,126.338
42438809,42425246,223.264
42437830,42455480,162.32
42438674,42427821,78.464
277387017,476025008,199.189
42437379,62915525,90.737
42438684,42427828,79.541
42487083,42500050,82.098
42437949,42450489,107.73
42438275,42440381,78.202
42438531,42423307,257.068
1773063789,1773063787,52.364
589928189,371231343,66.532
595105496,42438894,228.303
1773063787,1773066054,76.463
42438476,42433243,90.387
42438304,42438306,63.424
589928201,371231224,61.173
42438306,42438304,63.424
42832512,42799103,99.469
42438038,42445783,115.008
42438304,42437845,80.942
42437801,42453258,147.549
42438774,42422086,216.543
42732974,42739770,66.026
2408421467,276060694,53.11
42486329,42514974,79.323
593216431,593301322,444.072
42438173,42438849,74.699
42437670,42455735,85.504
2799469684,42844233,41.285
42438024,42442651,85.81
42438509,42428022,216.688
42438174,42438173,71.923
42437917,42443406,79.919
42879504,42910642,74.354
42537973,42488999,124.681
42437693,42451695,74.59
42487567,42477254,236.018
42438066,42439029,128.849
42437760,42448440,78.266
42437749,42439813,112.725
42487070,42487074,165.655
42437965,42437996,140.509
42487558,42474733,79.492
42437589,42452067,89.959
42879498,42908947,79.056
42438045,42438043,273.217
42487552,42474960,79.982
2408421303,276058764,125.841
42442422,1996323622,89.207
103859657,296859440,102.179
42437992,42437990,133.731
42438060,42436069,67.75
42486735,42499830,268.406
42831190,42831193,76.721
42437990,42437965,134.284
42831193,42831190,76.721
589929417,42452814,186.929
42438052,42434161,80.288
42438038,42435448,75.661
42732960,42730077,46.873
42438043,42435312,272.249
42437746,42443832,143.187
42437749,42444277,112.998
42881130,42855140,45.515
42437830,42440754,167.736
42437644,42446701,84.619
42476629,598031730,50.278
42437686,42445404,154.312
42438043,42434158,80.043
42437928,42437801,162.668
42487074,42487083,164.298
42437890,42435624,273.75
42437841,42438825,80.132
42437371,42454433,85.567
42487066,42487070,234.15
42437339,42455867,78.544
42437354,42455396,76.743
42437349,42455175,76.767
42437914,42437909,273.978
42437909,42437914,273.978
42437280,42456543,73.99
42437663,42444954,85.333
42437346,42455083,77.01
42487564,42471183,76.597
42437379,42453545,101.645
42437626,1773121034,75.598
42437644,42445365,154.44
42437826,42437830,150.404
2799469684,42832453,60.84
42437354,42453613,81.096
42437289,42455887,76.089
42487552,42470396,49.366
42437343,42453604,81.281
42437845,42438304,80.942
42437349,42453610,83.118
42437830,42437826,379.541
42437909,42435624,273.834
42437845,42437841,80.671
103207076,103175945,76.118
42826933,2459401771,86.282
2402842568,2503677681,40.549
42437580,42445606,83.488
42435400,42456115,84.403
42436903,42436894,108.667
42437283,42437287,216.014
42485640,42519223,81.564
42437283,42449893,74.428
42437763,42437760,198.085
42437773,42437770,160.976
42803880,2439667846,128.366
42437801,42437928,162.668
42437909,42434279,84.62
42433408,589929417,220.421
42437618,42442843,159.061
42437890,42434270,84.734
42437763,42437768,125.53
42437881,42434268,84.507
42437770,42437773,160.976
42437770,42437768,130.447
42437773,42437505,152.004
42437768,42437770,130.447
42437768,42437763,125.53
42437177,42453220,85.861
42905218,279603573,80.209
42437996,42429643,72.355
42437760,42437763,198.085
277787301,2089937906,119.849
42437423,42447228,79.564
42437428,42447230,79.464
42437433,42447069,79.414
371198766,371207282,446.997
42437654,42439443,85.964
42932839,42817771,188.335
42437770,42435928,80.382
42437481,42444129,125.022
42437763,42435923,80.481
42437760,42435922,80.386
42436968,42455200,80.839
42437773,42432000,99.72
42437358,42445916,154.61
60918583,60925316,75.416
42931433,42859209,79.255
42446398,370894980,270.345
42437881,42430271,309.314
42437890,42430271,273.842
42430749,247123651,264.966
42437663,42435644,273.653
42437928,42427834,86.3
42437445,42442983,79.282
42882356,42806459,56.713
42446398,370893396,82.723
2089937763,42860233,113.411
42437368,42445001,76.527
42486339,42497669,79.58
42437580,42437589,141.002
42437589,42437580,141.002
42437654,42435644,273.887
42437915,42427494,97.109
42437283,42446875,74.299
42437914,42427483,84.44
42438084,42422086,181.057
42438045,42422000,79.533
42437384,42443332,80.494
42437529,42439170,84.644
42437881,42428201,43.764
